player_jersey,player_name,position,goals,assists,points,penalty_minutes,plus_minus,shots_on_goal,blocks,giveaways,takeaways,faceoffs_won_lost,faceoffs_win_pct,powerplay_goals,shorthanded_goals,shots,shots_blocked,faceoffs_won,faceoffs_lost,team,skaters_href,player_id,game_id,minutes_played,shots_against,goals_against,saves,save_percent,goalies_href,season
19,Kaylyn Schroka,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455134,455134,274700,,,,,,,2018
25,Jacquie Greco,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455037,455037,274700,,,,,,,2018
32,Jess Jones,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455137,455137,274700,,,,,,,2018
95,Taylor Accursi,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455139,455139,274700,,,,,,,2018
4,Colleen Murphy,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/967617,967617,274700,,,,,,,2018
10,Neve Van Pelt,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455031,455031,274700,,,,,,,2018
17,Jordyn Burns,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455034,455034,274700,,,,,,,2018
20,Katherine Donohue,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455135,455135,274700,,,,,,,2018
23,Corinne Buie,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58129,58129,274700,,,,,,,2018
27,Kristin Lewicki,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/632934,632934,274700,,,,,,,2018
36,Kourtney Kunichika,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58111,58111,274700,,,,,,,2018
34,Sydney Rossman,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,455151,274700,60:00,21,3,18,0.857,stats#/player/455151,2018
28,Amanda Leveille,G,0,0,,0,,,,,,,,,,,,,,Buffalo Beauts,,967811,274700,59:28,33,1,32,0.97,stats#/player/967811,2018
31,Kelsey Neumann,G,0,0,,0,,,,,,,,,,,,,,Buffalo Beauts,,431631,274700,00:32,0,0,0,0,stats#/player/431631,2018
6,Courtney Burke,D,0,1,1,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455050,455050,274699,,,,,,,2018
14,Madison Packer,F,1,0,1,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/966106,966106,274699,,,,,,,2018
18,Rebecca Russo,F,0,1,1,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/644558,644558,274699,,,,,,,2018
2,Erika Lawler,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455153,455153,274699,,,,,,,2018
5,Jenny Ryan,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455154,455154,274699,,,,,,,2018
7,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/58112,58112,274699,,,,,,,2018
10,Ashley Johnston,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/57701,57701,274699,,,,,,,2018
11,Alexa Gruschow,F,0,0,0,4,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455052,455052,274699,,,,,,,2018
12,Hillary Crowe,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455155,455155,274699,,,,,,,2018
17,Bray Ketchum,F,0,0,0,0,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/57716,57716,274699,,,,,,,2018
22,Kelly Nash,F,0,0,0,0,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455157,455157,274699,,,,,,,2018
24,Harrison Browne,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455036,455036,274699,,,,,,,2018
26,Kiira Dosdall-Arena,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/1066549,1066549,274699,,,,,,,2018
27,Michelle Picard,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455056,455056,274699,,,,,,,2018
55,Kelsey Koelzer,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455051,455051,274699,,,,,,,2018
23,Corinne Buie,F,1,1,2,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58129,58129,274699,,,,,,,2018
4,Colleen Murphy,D,0,1,1,0,2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/967617,967617,274699,,,,,,,2018
10,Neve Van Pelt,D,0,1,1,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455031,455031,274699,,,,,,,2018
27,Kristin Lewicki,F,1,0,1,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/632934,632934,274699,,,,,,,2018
32,Jess Jones,F,0,1,1,4,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455137,455137,274699,,,,,,,2018
2,Jordan Ott,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455128,455128,274699,,,,,,,2018
3,Sarah Edney,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455129,455129,274699,,,,,,,2018
5,Sarah Shureb,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455130,455130,274699,,,,,,,2018
11,Lisa Chesson,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/632868,632868,274699,,,,,,,2018
14,Hayley Scamurra,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455033,455033,274699,,,,,,,2018
17,Jordyn Burns,D,0,0,0,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455034,455034,274699,,,,,,,2018
19,Kaylyn Schroka,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455134,455134,274699,,,,,,,2018
25,Jacquie Greco,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455037,455037,274699,,,,,,,2018
36,Kourtney Kunichika,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58111,58111,274699,,,,,,,2018
95,Taylor Accursi,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455139,455139,274699,,,,,,,2018
35,Katie Fitzgerald,G,0,0,,0,,,,,,,,,,,,,,Metropolitan Riveters,,455059,274699,60:00,25,2,23,0.92,stats#/player/455059,2018
28,Amanda Leveille,G,0,0,,0,,,,,,,,,,,,,,Buffalo Beauts,,967811,274699,60:00,36,1,35,0.972,stats#/player/967811,2018
8,Dana Trivigno,F,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455041,455041,274698,,,,,,,2018
11,Jordan Smelker,F,2,0,2,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,Boston Pride,stats#/player/58120,58120,274698,,,,,,,2018
26,Janine Weber,F,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/513300,513300,274698,,,,,,,2018
7,Mary Parker,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/1041273,1041273,274698,,,,,,,2018
14,Jillian Dempsey,F,1,0,1,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Boston Pride,stats#/player/58116,58116,274698,,,,,,,2018
15,Emily Field,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58123,58123,274698,,,,,,,2018
2,Alyssa Gagliardi,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58115,58115,274698,,,,,,,2018
5,Lexi Bender,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431609,431609,274698,,,,,,,2018
9,Corey Stearns,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455123,455123,274698,,,,,,,2018
10,Kaliya Johnson,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455040,455040,274698,,,,,,,2018
13,Kaleigh Fratkin,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/57735,57735,274698,,,,,,,2018
27,Kathryn Tomaselli,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455026,455026,274698,,,,,,,2018
37,Heather Schwarz,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455126,455126,274698,,,,,,,2018
47,Mallory Souliotis,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431621,431621,274698,,,,,,,2018
57,Meagan Mangene,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58134,58134,274698,,,,,,,2018
7,Rachael Ade,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/728501,728501,274698,,,,,,,2018
11,Emily Fluke,F,1,0,1,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Connecticut Whale,stats#/player/455143,455143,274698,,,,,,,2018
17,Emma Greco,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/542420,542420,274698,,,,,,,2018
21,Cydney Roesler,D,1,0,1,2,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Connecticut Whale,stats#/player/455042,455042,274698,,,,,,,2018
3,Amanda Boulier,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/431662,431662,274698,,,,,,,2018
6,Shannon Turner,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/967608,967608,274698,,,,,,,2018
8,Kelly Babstock,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/699761,699761,274698,,,,,,,2018
9,Kaycie Anderson,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/1194646,1194646,274698,,,,,,,2018
12,Jamie Goldsmith,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455144,455144,274698,,,,,,,2018
14,Elena Orlando,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/909127,909127,274698,,,,,,,2018
16,Hanna Beattie,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455146,455146,274698,,,,,,,2018
25,Juana Baribeau,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455044,455044,274698,,,,,,,2018
26,Jordan Brickner,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/57751,57751,274698,,,,,,,2018
28,Sam Faber,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/57753,57753,274698,,,,,,,2018
32,Sam Donovan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455150,455150,274698,,,,,,,2018
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,,Boston Pride,,58131,274698,60:00,28,2,26,0.929,stats#/player/58131,2018
34,Sydney Rossman,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,455151,274698,60:00,15,3,12,0.8,stats#/player/455151,2018
26,Kiira Dosdall-Arena,D,0,2,2,0,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/1066549,1066549,274697,,,,,,,2018
55,Kelsey Koelzer,D,1,1,2,0,0,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455051,455051,274697,,,,,,,2018
2,Erika Lawler,F,0,1,1,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455153,455153,274697,,,,,,,2018
9,Rebecca Morse,D,1,0,1,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/431654,431654,274697,,,,,,,2018
11,Alexa Gruschow,F,0,1,1,2,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455052,455052,274697,,,,,,,2018
17,Bray Ketchum,F,0,1,1,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/57716,57716,274697,,,,,,,2018
18,Rebecca Russo,F,1,0,1,0,-1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/644558,644558,274697,,,,,,,2018
5,Jenny Ryan,D,0,0,0,4,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455154,455154,274697,,,,,,,2018
6,Courtney Burke,D,0,0,0,2,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455050,455050,274697,,,,,,,2018
7,Tatiana Rafter,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/58112,58112,274697,,,,,,,2018
10,Ashley Johnston,D,0,0,0,2,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/57701,57701,274697,,,,,,,2018
12,Hillary Crowe,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455155,455155,274697,,,,,,,2018
14,Madison Packer,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/966106,966106,274697,,,,,,,2018
24,Harrison Browne,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455036,455036,274697,,,,,,,2018
27,Michelle Picard,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/455056,455056,274697,,,,,,,2018
14,Hayley Scamurra,F,1,1,2,6,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455033,455033,274697,,,,,,,2018
16,Maddie Elia,F,1,1,2,2,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455133,455133,274697,,,,,,,2018
36,Kourtney Kunichika,F,1,1,2,2,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58111,58111,274697,,,,,,,2018
10,Neve Van Pelt,D,0,1,1,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455031,455031,274697,,,,,,,2018
32,Jess Jones,F,1,0,1,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455137,455137,274697,,,,,,,2018
95,Taylor Accursi,F,0,1,1,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455139,455139,274697,,,,,,,2018
4,Colleen Murphy,D,0,0,0,2,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/967617,967617,274697,,,,,,,2018
5,Sarah Shureb,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455130,455130,274697,,,,,,,2018
11,Lisa Chesson,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/632868,632868,274697,,,,,,,2018
12,Rebecca Vint,F,0,0,0,2,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455132,455132,274697,,,,,,,2018
17,Jordyn Burns,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455034,455034,274697,,,,,,,2018
19,Kaylyn Schroka,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455134,455134,274697,,,,,,,2018
23,Corinne Buie,F,0,0,0,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58129,58129,274697,,,,,,,2018
25,Jacquie Greco,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455037,455037,274697,,,,,,,2018
27,Kristin Lewicki,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/632934,632934,274697,,,,,,,2018
35,Katie Fitzgerald,G,0,0,,0,,,,,,,,,,,,,,Metropolitan Riveters,,455059,274697,60:00,18,4,14,0.778,stats#/player/455059,2018
28,Amanda Leveille,G,0,0,,0,,,,,,,,,,,,,,Buffalo Beauts,,967811,274697,60:00,25,3,22,0.88,stats#/player/967811,2018
3,Amanda Boulier,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/431662,431662,274696,,,,,,,2018
5,Stephanie Mock,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455140,455140,274696,,,,,,,2018
6,Shannon Turner,D,0,0,0,4,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/967608,967608,274696,,,,,,,2018
7,Rachael Ade,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/728501,728501,274696,,,,,,,2018
8,Kelly Babstock,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/699761,699761,274696,,,,,,,2018
9,Kaycie Anderson,F,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/1194646,1194646,274696,,,,,,,2018
11,Emily Fluke,F,0,0,0,2,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455143,455143,274696,,,,,,,2018
12,Jamie Goldsmith,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455144,455144,274696,,,,,,,2018
14,Elena Orlando,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/909127,909127,274696,,,,,,,2018
16,Hanna Beattie,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455146,455146,274696,,,,,,,2018
17,Emma Greco,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/542420,542420,274696,,,,,,,2018
21,Cydney Roesler,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455042,455042,274696,,,,,,,2018
25,Juana Baribeau,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455044,455044,274696,,,,,,,2018
26,Jordan Brickner,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/57751,57751,274696,,,,,,,2018
28,Sam Faber,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/57753,57753,274696,,,,,,,2018
19,Sydney Daniels,F,1,2,3,0,1,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Boston Pride,stats#/player/455124,455124,274696,,,,,,,2018
14,Jillian Dempsey,F,0,2,2,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58116,58116,274696,,,,,,,2018
15,Emily Field,F,2,0,2,2,1,2,0,0,0,0 - 0,0,0,0,2,0,0,0,Boston Pride,stats#/player/58123,58123,274696,,,,,,,2018
2,Alyssa Gagliardi,D,0,1,1,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58115,58115,274696,,,,,,,2018
8,Dana Trivigno,F,0,1,1,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455041,455041,274696,,,,,,,2018
5,Lexi Bender,D,0,0,0,2,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431609,431609,274696,,,,,,,2018
6,Elizabeth Parker,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455122,455122,274696,,,,,,,2018
7,Mary Parker,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/1041273,1041273,274696,,,,,,,2018
10,Kaliya Johnson,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455040,455040,274696,,,,,,,2018
11,Jordan Smelker,F,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58120,58120,274696,,,,,,,2018
13,Kaleigh Fratkin,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/57735,57735,274696,,,,,,,2018
26,Janine Weber,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/513300,513300,274696,,,,,,,2018
27,Kathryn Tomaselli,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455026,455026,274696,,,,,,,2018
37,Heather Schwarz,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455126,455126,274696,,,,,,,2018
57,Meagan Mangene,D,0,0,0,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58134,58134,274696,,,,,,,2018
34,Sydney Rossman,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,455151,274696,60:00,26,3,23,0.885,stats#/player/455151,2018
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,,Boston Pride,,58131,274696,60:00,25,0,25,1,stats#/player/58131,2018
14,Jillian Dempsey,F,1,1,2,0,2,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58116,58116,274695,,,,,,,2018
15,Emily Field,F,1,1,2,0,2,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58123,58123,274695,,,,,,,2018
9,Corey Stearns,F,0,1,1,2,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455123,455123,274695,,,,,,,2018
2,Alyssa Gagliardi,D,0,0,0,0,2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58115,58115,274695,,,,,,,2018
5,Lexi Bender,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431609,431609,274695,,,,,,,2018
7,Mary Parker,F,0,0,0,2,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/1041273,1041273,274695,,,,,,,2018
8,Dana Trivigno,F,0,0,0,2,2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455041,455041,274695,,,,,,,2018
10,Kaliya Johnson,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455040,455040,274695,,,,,,,2018
11,Jordan Smelker,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58120,58120,274695,,,,,,,2018
12,Marissa Gedman,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58121,58121,274695,,,,,,,2018
13,Kaleigh Fratkin,F,0,0,0,0,2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/57735,57735,274695,,,,,,,2018
19,Sydney Daniels,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455124,455124,274695,,,,,,,2018
26,Janine Weber,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/513300,513300,274695,,,,,,,2018
27,Kathryn Tomaselli,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455026,455026,274695,,,,,,,2018
37,Heather Schwarz,F,0,0,0,0,-2,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/455126,455126,274695,,,,,,,2018
44,Paige Harrington,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58084,58084,274695,,,,,,,2018
57,Meagan Mangene,D,0,0,0,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/58134,58134,274695,,,,,,,2018
10,Neve Van Pelt,D,0,2,2,0,-1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455031,455031,274695,,,,,,,2018
14,Hayley Scamurra,F,1,1,2,0,1,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455033,455033,274695,,,,,,,2018
16,Maddie Elia,F,1,1,2,4,0,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455133,455133,274695,,,,,,,2018
19,Kaylyn Schroka,F,1,1,2,0,2,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/455134,455134,274695,,,,,,,2018
36,Kourtney Kunichika,F,1,1,2,2,0,1,0,0,0,0 - 0,0,0,0,0,0,0,0,Buffalo Beauts,stats#/player/58111,58111,274695,,,,,,,2018
