player_jersey,player_name,position,goals,assists,points,penalty_minutes,plus_minus,shots_on_goal,blocks,giveaways,takeaways,faceoffs_won_lost,faceoffs_win_pct,powerplay_goals,shorthanded_goals,shots,shots_blocked,faceoffs_won,faceoffs_lost,team,skaters_href,player_id,game_id,minutes_played,shots_against,goals_against,saves,save_percent,goalies_href,season
15,Emma Vlasic,F,0,1,1,0,0,1,3,1,0,13 - 9,0.591,0,0,1,0,13,9,Connecticut Whale,stats#/player/431646,431646,514869,,,,,,,2022
17,Taylor Girard,F,1,0,1,0,0,2,0,0,1,0 - 0,0,0,0,2,0,0,0,Connecticut Whale,stats#/player/966983,966983,514869,,,,,,,2022
22,Kennedy Marchment,F,0,1,1,2,0,7,0,3,0,12 - 19,0.387,0,0,7,0,12,19,Connecticut Whale,stats#/player/966985,966985,514869,,,,,,,2022
24,Janine Weber,F,0,1,1,0,0,1,0,1,3,0 - 0,0,0,0,3,2,0,0,Connecticut Whale,stats#/player/513300,513300,514869,,,,,,,2022
88,Amanda Conway,F,1,0,1,0,0,5,0,0,0,0 - 0,0,0,0,5,0,0,0,Connecticut Whale,stats#/player/707073,707073,514869,,,,,,,2022
5,Tori Howran,D,0,0,0,0,0,5,0,1,2,0 - 0,0,0,0,5,0,0,0,Connecticut Whale,stats#/player/1034126,1034126,514869,,,,,,,2022
6,Shannon Turner,D,0,0,0,0,0,3,1,0,0,0 - 0,0,0,0,3,0,0,0,Connecticut Whale,stats#/player/967608,967608,514869,,,,,,,2022
8,Alyssa Wohlfeiler,F,0,0,0,2,0,2,0,1,1,0 - 0,0,0,0,3,1,0,0,Connecticut Whale,stats#/player/57768,57768,514869,,,,,,,2022
9,Kaycie Anderson,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/431637,431637,514869,,,,,,,2022
11,Emily Fluke,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455143,455143,514869,,,,,,,2022
12,Allie Munroe,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Connecticut Whale,stats#/player/966982,966982,514869,,,,,,,2022
13,Cailey Hutchison,F,0,0,0,0,0,2,1,1,1,2 - 3,0.4,0,0,2,0,2,3,Connecticut Whale,stats#/player/431652,431652,514869,,,,,,,2022
16,Hanna Beattie,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455146,455146,514869,,,,,,,2022
18,Hannah Bates,D,0,0,0,0,0,0,0,0,1,0 - 0,0,0,0,2,2,0,0,Connecticut Whale,stats#/player/966984,966984,514869,,,,,,,2022
27,Janka Hlinka,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/966992,966992,514869,,,,,,,2022
28,Melissa Samoskevich,F,0,0,0,0,0,5,1,0,1,0 - 0,0,0,0,6,1,0,0,Connecticut Whale,stats#/player/1041703,1041703,514869,,,,,,,2022
44,Taylor Marchin,D,0,0,0,0,0,0,3,0,2,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/431643,431643,514869,,,,,,,2022
97,Catherine Crawley,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/966955,966955,514869,,,,,,,2022
7,Mary Parker,F,0,2,2,0,0,2,0,2,0,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/1041273,1041273,514869,,,,,,,2022
14,Jillian Dempsey,F,1,1,2,5,0,2,1,1,0,1 - 0,1,0,0,2,0,1,0,Boston Pride,stats#/player/58116,58116,514869,,,,,,,2022
6,Kali Flanagan,D,0,1,1,0,0,5,0,0,0,0 - 0,0,0,0,6,1,0,0,Boston Pride,stats#/player/1034117,1034117,514869,,,,,,,2022
11,Evelina Raselli,F,1,0,1,0,0,2,1,1,0,9 - 4,0.692,0,0,3,1,9,4,Boston Pride,stats#/player/967842,967842,514869,,,,,,,2022
12,Jenna Rheault,D,1,0,1,0,0,2,0,0,1,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/431619,431619,514869,,,,,,,2022
18,Taylor Wenczkowski,F,1,0,1,2,0,2,0,1,0,13 - 9,0.591,0,0,2,0,13,9,Boston Pride,stats#/player/627747,627747,514869,,,,,,,2022
21,Christina Putigna,F,0,1,1,0,0,3,0,0,1,0 - 0,0,0,0,5,2,0,0,Boston Pride,stats#/player/431616,431616,514869,,,,,,,2022
4,Lauren Kelly,D,0,0,0,0,0,2,0,0,2,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/431612,431612,514869,,,,,,,2022
8,Amanda Boulier,D,0,0,0,0,0,2,2,0,1,0 - 0,0,0,0,2,0,0,0,Boston Pride,stats#/player/431662,431662,514869,,,,,,,2022
9,Tori Sullivan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431622,431622,514869,,,,,,,2022
13,Kaleigh Fratkin,D,0,0,0,0,0,1,2,2,0,0 - 0,0,0,0,2,1,0,0,Boston Pride,stats#/player/57735,57735,514869,,,,,,,2022
17,McKenna Brand,F,0,0,0,0,0,1,0,0,1,0 - 0,0,0,0,1,0,0,0,Boston Pride,stats#/player/431610,431610,514869,,,,,,,2022
19,Sammy Davis,F,0,0,0,0,0,3,0,2,0,0 - 1,0,0,0,4,1,0,1,Boston Pride,stats#/player/627751,627751,514869,,,,,,,2022
23,Kateylnn Russ,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/856786,856786,514869,,,,,,,2022
29,Kayla Friesen,F,0,0,0,0,0,1,0,0,1,7 - 10,0.412,0,0,1,0,7,10,Boston Pride,stats#/player/856779,856779,514869,,,,,,,2022
42,Meghara McManus,F,0,0,0,0,0,0,0,0,0,1 - 2,0.333,0,0,0,0,1,2,Boston Pride,stats#/player/627750,627750,514869,,,,,,,2022
47,Mallory Souliotis,D,0,0,0,0,0,0,0,1,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431621,431621,514869,,,,,,,2022
73,Teresa Vanisova,F,0,0,0,0,0,2,0,2,1,0 - 1,0,0,0,2,0,0,1,Boston Pride,stats#/player/1099318,1099318,514869,,,,,,,2022
35,Abbie Ives,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,707072,514869,58:52,29,3,26,0.897,stats#/player/707072,2022
55,Mariah Fujimagari,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,728502,514869,00:00,0,0,0,0,stats#/player/728502,2022
35,Lovisa Selander,G,0,0,,0,,,,,,,,,,,,,,Boston Pride,,431620,514869,00:00,0,0,0,0,stats#/player/431620,2022
88,Katie Burt,G,0,0,,0,,,,,,,,,,,,,,Boston Pride,,455202,514869,60:00,34,2,32,0.941,stats#/player/455202,2022
2,Taylor Woods,D,0,1,1,0,1,3,0,0,0,0 - 0,0,0,0,5,2,0,0,Toronto Six,stats#/player/542421,542421,513152,,,,,,,2022
11,Breanne Wilson-Bennett,F,1,0,1,2,1,2,0,2,0,1 - 0,1,1,0,2,0,1,0,Toronto Six,stats#/player/630148,630148,513152,,,,,,,2022
19,Brooke Boquist,F,0,1,1,0,1,0,0,3,0,2 - 2,0.5,0,0,2,2,2,2,Toronto Six,stats#/player/543984,543984,513152,,,,,,,2022
7,Maegan Beres,F,0,0,0,0,0,0,1,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/881571,881571,513152,,,,,,,2022
12,Leah Marino,F,0,0,0,0,0,0,0,0,0,1 - 5,0.167,0,0,0,0,1,5,Toronto Six,stats#/player/879728,879728,513152,,,,,,,2022
13,Mikyla Grant-Mentis,F,0,0,0,2,0,6,1,0,0,6 - 5,0.546,0,0,6,0,6,5,Toronto Six,stats#/player/532475,532475,513152,,,,,,,2022
14,Randi Marcon,F,0,0,0,0,0,0,0,1,0,3 - 4,0.429,0,0,0,0,3,4,Toronto Six,stats#/player/1086292,1086292,513152,,,,,,,2022
16,Annie MacDonald,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/963616,963616,513152,,,,,,,2022
20,Taylor Davison,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,Toronto Six,stats#/player/881569,881569,513152,,,,,,,2022
21,Amy Curlew,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/543987,543987,513152,,,,,,,2022
22,Natalie Marcuzzi,F,0,0,0,0,0,0,1,1,1,0 - 1,0,0,0,0,0,0,1,Toronto Six,stats#/player/1020560,1020560,513152,,,,,,,2022
25,Stephanie Sucharda,D,0,0,0,2,0,0,1,0,0,0 - 0,0,0,0,1,1,0,0,Toronto Six,stats#/player/963635,963635,513152,,,,,,,2022
26,Cristine Chao,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/963625,963625,513152,,,,,,,2022
27,Shiann Darkangelo,F,0,0,0,0,0,0,0,0,0,7 - 15,0.318,0,0,1,1,7,15,Toronto Six,stats#/player/542419,542419,513152,,,,,,,2022
28,Taylor Day,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/963607,963607,513152,,,,,,,2022
44,Lindsay Eastwood,D,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,Toronto Six,stats#/player/630139,630139,513152,,,,,,,2022
67,Emma Woods,F,0,0,0,0,0,3,1,0,0,0 - 0,0,0,0,4,1,0,0,Toronto Six,stats#/player/630149,630149,513152,,,,,,,2022
71,Saroya Tinker,D,0,0,0,0,0,1,0,2,1,0 - 0,0,0,0,1,0,0,0,Toronto Six,stats#/player/879727,879727,513152,,,,,,,2022
86,Michela Cava,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Toronto Six,stats#/player/963636,963636,513152,,,,,,,2022
6,Kali Flanagan,D,1,1,2,2,2,1,0,0,0,0 - 0,0,1,0,1,0,0,0,Boston Pride,stats#/player/1034117,1034117,513152,,,,,,,2022
4,Lauren Kelly,D,0,1,1,0,1,2,1,0,0,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/431612,431612,513152,,,,,,,2022
8,Amanda Boulier,D,0,1,1,0,1,2,1,0,2,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/431662,431662,513152,,,,,,,2022
11,Evelina Raselli,F,1,0,1,0,0,3,0,0,0,12 - 3,0.8,0,0,4,1,12,3,Boston Pride,stats#/player/967842,967842,513152,,,,,,,2022
13,Kaleigh Fratkin,D,0,1,1,2,2,0,1,0,0,0 - 1,0,0,0,1,1,0,1,Boston Pride,stats#/player/57735,57735,513152,,,,,,,2022
17,McKenna Brand,F,0,1,1,0,2,2,1,0,0,0 - 0,0,0,0,3,1,0,0,Boston Pride,stats#/player/431610,431610,513152,,,,,,,2022
18,Taylor Wenczkowski,F,1,0,1,0,1,5,1,0,0,11 - 6,0.647,1,0,5,0,11,6,Boston Pride,stats#/player/627747,627747,513152,,,,,,,2022
21,Christina Putigna,F,1,0,1,0,1,3,0,0,1,0 - 0,0,1,0,3,0,0,0,Boston Pride,stats#/player/431616,431616,513152,,,,,,,2022
29,Kayla Friesen,F,1,0,1,0,2,1,0,1,0,6 - 6,0.5,0,0,1,0,6,6,Boston Pride,stats#/player/856779,856779,513152,,,,,,,2022
47,Mallory Souliotis,D,0,1,1,0,1,0,0,0,1,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431621,431621,513152,,,,,,,2022
73,Teresa Vanisova,F,0,1,1,2,2,2,0,1,0,1 - 0,1,0,0,2,0,1,0,Boston Pride,stats#/player/1099318,1099318,513152,,,,,,,2022
7,Mary Parker,F,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,Boston Pride,stats#/player/1041273,1041273,513152,,,,,,,2022
9,Tori Sullivan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431622,431622,513152,,,,,,,2022
12,Jenna Rheault,D,0,0,0,0,0,0,1,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/431619,431619,513152,,,,,,,2022
14,Jillian Dempsey,F,0,0,0,0,0,0,0,0,2,1 - 2,0.333,0,0,0,0,1,2,Boston Pride,stats#/player/58116,58116,513152,,,,,,,2022
19,Sammy Davis,F,0,0,0,0,0,4,0,0,2,0 - 0,0,0,0,4,0,0,0,Boston Pride,stats#/player/627751,627751,513152,,,,,,,2022
23,Kateylnn Russ,F,0,0,0,0,0,0,1,0,0,0 - 0,0,0,0,0,0,0,0,Boston Pride,stats#/player/856786,856786,513152,,,,,,,2022
42,Meghara McManus,F,0,0,0,0,0,0,0,0,0,1 - 2,0.333,0,0,0,0,1,2,Boston Pride,stats#/player/627750,627750,513152,,,,,,,2022
29,Elaine Chuli,G,0,0,,0,,,,,,,,,,,,,,Toronto Six,,542418,513152,60:00,28,5,23,0.821,stats#/player/542418,2022
31,Tera Hofmann,G,0,0,,0,,,,,,,,,,,,,,Toronto Six,,881597,513152,00:00,0,0,0,0,stats#/player/881597,2022
35,Lovisa Selander,G,0,0,,0,,,,,,,,,,,,,,Boston Pride,,431620,513152,00:00,0,0,0,0,stats#/player/431620,2022
88,Katie Burt,G,0,1,,0,,,,,,,,,,,,,,Boston Pride,,455202,513152,60:00,19,1,18,0.947,stats#/player/455202,2022
22,Kennedy Marchment,F,1,2,3,0,2,9,0,2,2,11 - 17,0.393,0,0,14,5,11,17,Connecticut Whale,stats#/player/966985,966985,513153,,,,,,,2022
6,Shannon Turner,D,0,2,2,2,2,1,2,0,0,0 - 0,0,0,0,1,0,0,0,Connecticut Whale,stats#/player/967608,967608,513153,,,,,,,2022
5,Tori Howran,D,1,0,1,2,2,2,0,1,0,0 - 0,0,0,0,2,0,0,0,Connecticut Whale,stats#/player/1034126,1034126,513153,,,,,,,2022
8,Alyssa Wohlfeiler,F,1,0,1,0,1,3,0,0,1,0 - 0,0,0,0,4,1,0,0,Connecticut Whale,stats#/player/57768,57768,513153,,,,,,,2022
12,Allie Munroe,D,0,1,1,0,1,0,7,2,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/966982,966982,513153,,,,,,,2022
17,Taylor Girard,F,0,1,1,0,1,2,2,2,1,0 - 0,0,0,0,4,2,0,0,Connecticut Whale,stats#/player/966983,966983,513153,,,,,,,2022
18,Hannah Bates,D,0,1,1,0,1,1,1,0,2,0 - 0,0,0,0,2,1,0,0,Connecticut Whale,stats#/player/966984,966984,513153,,,,,,,2022
24,Janine Weber,F,1,0,1,0,1,2,1,4,0,0 - 0,0,0,0,2,0,0,0,Connecticut Whale,stats#/player/513300,513300,513153,,,,,,,2022
9,Kaycie Anderson,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/431637,431637,513153,,,,,,,2022
11,Emily Fluke,F,0,0,0,0,0,0,0,0,1,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455143,455143,513153,,,,,,,2022
13,Cailey Hutchison,F,0,0,0,0,0,2,0,2,0,2 - 7,0.222,0,0,2,0,2,7,Connecticut Whale,stats#/player/431652,431652,513153,,,,,,,2022
15,Emma Vlasic,F,0,0,0,0,0,2,0,0,2,10 - 5,0.667,0,0,3,1,10,5,Connecticut Whale,stats#/player/431646,431646,513153,,,,,,,2022
16,Hanna Beattie,D,0,0,0,0,0,0,0,1,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/455146,455146,513153,,,,,,,2022
27,Janka Hlinka,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/966992,966992,513153,,,,,,,2022
28,Melissa Samoskevich,F,0,0,0,0,0,4,0,0,2,0 - 0,0,0,0,4,0,0,0,Connecticut Whale,stats#/player/1041703,1041703,513153,,,,,,,2022
44,Taylor Marchin,D,0,0,0,0,0,2,1,0,0,0 - 0,0,0,0,2,0,0,0,Connecticut Whale,stats#/player/431643,431643,513153,,,,,,,2022
88,Amanda Conway,F,0,0,0,0,0,5,0,1,1,0 - 0,0,0,0,7,2,0,0,Connecticut Whale,stats#/player/707073,707073,513153,,,,,,,2022
97,Catherine Crawley,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Connecticut Whale,stats#/player/966955,966955,513153,,,,,,,2022
27,Patti Marshall,D,0,2,2,0,2,0,0,1,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/949970,949970,513153,,,,,,,2022
9,Allie Thunstrom,F,1,0,1,0,0,3,0,1,1,0 - 0,0,0,0,4,1,0,0,Minnesota Whitecaps,stats#/player/431677,431677,513153,,,,,,,2022
13,Ashleigh Brykaliuk,F,1,0,1,0,0,1,0,1,0,8 - 8,0.5,1,0,2,1,8,8,Minnesota Whitecaps,stats#/player/949961,949961,513153,,,,,,,2022
22,Sydney Baldwin,D,0,1,1,0,2,3,2,0,4,0 - 0,0,0,0,8,5,0,0,Minnesota Whitecaps,stats#/player/1086275,1086275,513153,,,,,,,2022
2,Mak Langei,D,0,0,0,0,0,1,3,1,2,0 - 0,0,0,0,1,0,0,0,Minnesota Whitecaps,stats#/player/949960,949960,513153,,,,,,,2022
3,Jonna Curtis,F,0,0,0,0,0,5,0,1,1,4 - 3,0.571,0,0,7,2,4,3,Minnesota Whitecaps,stats#/player/431666,431666,513153,,,,,,,2022
4,Chelsey Rosenthal,F,0,0,0,0,0,0,1,1,2,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/967939,967939,513153,,,,,,,2022
5,Winnie Brodt-Brown,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/967843,967843,513153,,,,,,,2022
7,Emma Stauber,D,0,0,0,0,0,0,2,0,1,0 - 0,0,0,0,2,2,0,0,Minnesota Whitecaps,stats#/player/968364,968364,513153,,,,,,,2022
8,Taylor Turnquist,D,0,0,0,0,0,1,1,1,0,7 - 10,0.412,0,0,2,1,7,10,Minnesota Whitecaps,stats#/player/949959,949959,513153,,,,,,,2022
14,Alex Woken,F,0,0,0,0,0,2,0,1,2,0 - 0,0,0,0,2,0,0,0,Minnesota Whitecaps,stats#/player/961081,961081,513153,,,,,,,2022
15,Meaghan Pezon,F,0,0,0,0,0,2,0,1,1,10 - 2,0.833,0,0,2,0,10,2,Minnesota Whitecaps,stats#/player/455178,455178,513153,,,,,,,2022
16,Lexie Laing,F,0,0,0,0,0,1,0,0,1,0 - 0,0,0,0,1,0,0,0,Minnesota Whitecaps,stats#/player/967905,967905,513153,,,,,,,2022
18,Stephanie Anderson,F,0,0,0,0,0,0,0,1,0,0 - 0,0,0,0,1,1,0,0,Minnesota Whitecaps,stats#/player/431659,431659,513153,,,,,,,2022
19,Haley Mack,F,0,0,0,0,0,1,1,1,0,0 - 0,0,0,0,1,0,0,0,Minnesota Whitecaps,stats#/player/706982,706982,513153,,,,,,,2022
21,Audra Morrison,F,0,0,0,0,0,4,0,1,0,0 - 0,0,0,0,4,0,0,0,Minnesota Whitecaps,stats#/player/431673,431673,513153,,,,,,,2022
33,Maddie Rowe,D,0,0,0,0,0,0,2,0,0,0 - 0,0,0,0,1,1,0,0,Minnesota Whitecaps,stats#/player/707198,707198,513153,,,,,,,2022
88,Sara Bustad,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/456616,456616,513153,,,,,,,2022
91,Haylea Schmid,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/431675,431675,513153,,,,,,,2022
35,Abbie Ives,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,707072,513153,60:00,24,2,22,0.917,stats#/player/707072,2022
55,Mariah Fujimagari,G,0,0,,0,,,,,,,,,,,,,,Connecticut Whale,,728502,513153,00:00,0,0,0,0,stats#/player/728502,2022
29,Amanda Leveille,G,0,0,,0,,,,,,,,,,,,,,Minnesota Whitecaps,,967811,513153,58:53,35,4,31,0.886,stats#/player/967811,2022
35,Jenna Brenneman,G,0,0,,0,,,,,,,,,,,,,,Minnesota Whitecaps,,977772,513153,00:00,0,0,0,0,stats#/player/977772,2022
5,Leila Kilduff,D,0,1,1,0,1,0,0,0,1,0 - 0,0,0,0,1,1,0,0,Metropolitan Riveters,stats#/player/456621,456621,510842,,,,,,,2022
8,Kelly Babstock,F,1,0,1,4,1,5,0,3,0,0 - 0,0,0,0,9,4,0,0,Metropolitan Riveters,stats#/player/699761,699761,510842,,,,,,,2022
25,Rose Alleva,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/456613,456613,510842,,,,,,,2022
3,Theresa Knutson,F,0,0,0,0,0,1,0,2,0,0 - 0,0,0,0,1,0,0,0,Metropolitan Riveters,stats#/player/644548,644548,510842,,,,,,,2022
4,Emily Janiga,F,0,0,0,2,1,1,1,0,3,14 - 11,0.56,0,0,2,1,14,11,Metropolitan Riveters,stats#/player/644549,644549,510842,,,,,,,2022
6,Nora Maclaine,F,0,0,0,0,0,0,0,0,2,3 - 5,0.375,0,0,0,0,3,5,Metropolitan Riveters,stats#/player/828793,828793,510842,,,,,,,2022
7,Rachael Ade,D,0,0,0,2,-1,1,0,0,1,0 - 0,0,0,0,4,3,0,0,Metropolitan Riveters,stats#/player/728501,728501,510842,,,,,,,2022
10,Kendall Cornine,F,0,0,0,2,-4,8,0,1,1,21 - 9,0.7,0,0,9,1,21,9,Metropolitan Riveters,stats#/player/431650,431650,510842,,,,,,,2022
14,Madison Packer,F,0,0,0,2,-4,4,0,2,0,0 - 0,0,0,0,4,0,0,0,Metropolitan Riveters,stats#/player/966106,966106,510842,,,,,,,2022
16,Brooke Avery,F,0,0,0,0,0,1,0,1,0,0 - 0,0,0,0,1,0,0,0,Metropolitan Riveters,stats#/player/431648,431648,510842,,,,,,,2022
17,Kiira Dosdall-Arena,D,0,0,0,0,-1,2,1,0,0,0 - 0,0,0,0,3,1,0,0,Metropolitan Riveters,stats#/player/1066549,1066549,510842,,,,,,,2022
18,Rebecca Russo,F,0,0,0,0,-2,6,0,2,1,0 - 0,0,0,0,8,2,0,0,Metropolitan Riveters,stats#/player/644558,644558,510842,,,,,,,2022
19,Romana Kosecka,F,0,0,0,0,0,0,1,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/980281,980281,510842,,,,,,,2022
20,Mallory Rushton,F,0,0,0,0,0,2,1,2,1,0 - 0,0,0,0,4,2,0,0,Metropolitan Riveters,stats#/player/431656,431656,510842,,,,,,,2022
21,Haley Frade,F,0,0,0,0,0,1,1,0,1,0 - 0,0,0,0,1,0,0,0,Metropolitan Riveters,stats#/player/529481,529481,510842,,,,,,,2022
22,Allie Olnowich,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/699760,699760,510842,,,,,,,2022
24,Kristen Barbara,D,0,0,0,0,-2,1,1,2,3,0 - 0,0,0,0,1,0,0,0,Metropolitan Riveters,stats#/player/542417,542417,510842,,,,,,,2022
55,Lenka Curmova,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Metropolitan Riveters,stats#/player/980280,980280,510842,,,,,,,2022
77,Colleen Murphy,D,0,0,0,0,-3,0,1,1,1,0 - 0,0,0,0,3,3,0,0,Metropolitan Riveters,stats#/player/967617,967617,510842,,,,,,,2022
3,Jonna Curtis,F,0,3,3,2,3,4,1,2,1,2 - 3,0.4,0,0,4,0,2,3,Minnesota Whitecaps,stats#/player/431666,431666,510842,,,,,,,2022
21,Audra Morrison,F,1,2,3,0,3,5,0,1,2,0 - 0,0,0,0,6,1,0,0,Minnesota Whitecaps,stats#/player/431673,431673,510842,,,,,,,2022
22,Sydney Baldwin,D,1,1,2,0,3,1,4,0,4,0 - 0,0,0,0,1,0,0,0,Minnesota Whitecaps,stats#/player/1086275,1086275,510842,,,,,,,2022
8,Taylor Turnquist,D,1,0,1,0,2,5,0,3,1,6 - 14,0.3,0,0,5,0,6,14,Minnesota Whitecaps,stats#/player/949959,949959,510842,,,,,,,2022
9,Allie Thunstrom,F,1,0,1,0,1,5,1,1,1,0 - 0,0,0,0,5,0,0,0,Minnesota Whitecaps,stats#/player/431677,431677,510842,,,,,,,2022
19,Haley Mack,F,0,1,1,0,1,3,1,3,1,0 - 0,0,0,0,4,1,0,0,Minnesota Whitecaps,stats#/player/706982,706982,510842,,,,,,,2022
2,Mak Langei,D,0,0,0,0,1,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/949960,949960,510842,,,,,,,2022
4,Chelsey Rosenthal,F,0,0,0,2,-1,1,3,0,1,0 - 0,0,0,0,1,0,0,0,Minnesota Whitecaps,stats#/player/967939,967939,510842,,,,,,,2022
5,Winnie Brodt-Brown,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/967843,967843,510842,,,,,,,2022
7,Emma Stauber,D,0,0,0,0,-1,0,1,0,2,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/968364,968364,510842,,,,,,,2022
10,Brooke White-Lancette,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/431678,431678,510842,,,,,,,2022
11,Lisa Martinson,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/431670,431670,510842,,,,,,,2022
13,Ashleigh Brykaliuk,F,0,0,0,0,2,3,2,0,1,15 - 18,0.455,0,0,5,2,15,18,Minnesota Whitecaps,stats#/player/949961,949961,510842,,,,,,,2022
14,Alex Woken,F,0,0,0,0,-1,2,0,1,0,0 - 0,0,0,0,3,1,0,0,Minnesota Whitecaps,stats#/player/961081,961081,510842,,,,,,,2022
15,Meaghan Pezon,F,0,0,0,0,-1,1,1,3,0,2 - 3,0.4,0,0,1,0,2,3,Minnesota Whitecaps,stats#/player/455178,455178,510842,,,,,,,2022
16,Lexie Laing,F,0,0,0,0,-1,2,1,0,0,0 - 0,0,0,0,2,0,0,0,Minnesota Whitecaps,stats#/player/967905,967905,510842,,,,,,,2022
18,Stephanie Anderson,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/431659,431659,510842,,,,,,,2022
20,Meghan Lorence,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/431669,431669,510842,,,,,,,2022
25,Nicole Schammel,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/949958,949958,510842,,,,,,,2022
27,Patti Marshall,D,0,0,0,2,3,1,1,0,1,0 - 0,0,0,0,2,1,0,0,Minnesota Whitecaps,stats#/player/949970,949970,510842,,,,,,,2022
33,Maddie Rowe,D,0,0,0,0,1,0,2,1,1,0 - 0,0,0,0,1,1,0,0,Minnesota Whitecaps,stats#/player/707198,707198,510842,,,,,,,2022
88,Sara Bustad,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,Minnesota Whitecaps,stats#/player/456616,456616,510842,,,,,,,2022
