player_jersey,player_name,position,goals,assists,points,penalty_minutes,plus_minus,shots_on_goal,blocks,giveaways,takeaways,faceoffs_won_lost,faceoffs_win_pct,powerplay_goals,shorthanded_goals,shots,shots_blocked,faceoffs_won,faceoffs_lost,skaters_href,player_id,game_id,minutes_played,shots_against,goals_against,saves,save_percent,goalies_href
88,Alyssa Wohlfeiler,F,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57768,57768,40881,,,,,,
20,Brooke Ammerman,F,2,0,2,0,0,0,0,0,0,5 - 9,0.357,1,0,6,0,5,9,stats#/player/57718,57718,40881,,,,,,
2,Amber Moore,D,0,1,1,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57697,57697,40881,,,,,,
9,Ludmila Belyakova,F,0,1,1,0,0,0,0,0,0,5 - 11,0.313,0,0,4,0,5,11,stats#/player/57700,57700,40881,,,,,,
12,Janine Weber,F,1,0,1,0,0,0,0,0,0,5 - 6,0.455,0,1,6,0,5,6,stats#/player/513300,513300,40881,,,,,,
17,Bray Ketchum,F,0,1,1,0,0,0,0,0,0,1 - 3,0.25,0,0,4,0,1,3,stats#/player/57716,57716,40881,,,,,,
24,Celeste Brown,F,0,1,1,0,0,0,0,0,0,6 - 6,0.5,0,0,0,0,6,6,stats#/player/57721,57721,40881,,,,,,
8,Sydney Kidd,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/57699,57699,40881,,,,,,
11,Morgan Fritz-Ward,F,0,0,0,2,0,0,0,0,0,0 - 1,0,0,0,6,0,0,1,stats#/player/57702,57702,40881,,,,,,
13,Cherie Stewart,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/57714,57714,40881,,,,,,
18,Meghan Fardelmann,F,0,0,0,0,0,0,0,0,0,0 - 2,0,0,0,1,0,0,2,stats#/player/57636,57636,40881,,,,,,
19,Margot Scharfe,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57717,57717,40881,,,,,,
21,Gabie Figueroa,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57719,57719,40881,,,,,,
26,Kiira Dosdall-Arena,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/1066549,1066549,40881,,,,,,
28,Beth Hanrahan,F,0,0,0,0,0,0,0,0,0,1 - 1,0.5,0,0,0,0,1,1,stats#/player/57723,57723,40881,,,,,,
24,Nicole Stock,G,0,0,,0,,,,,,,,,,,,,,,57750,40881,00:00,0,0,0,0,stats#/player/57750
32,Jaimie Leonoff,G,0,0,,0,,,,,,,,,,,,,,,57754,40881,60:00,51,3,48,0.941,stats#/player/57754
78,Chelsea Laden,G,0,0,,0,,,,,,,,,,,,,,,57761,40881,00:00,0,0,0,0,stats#/player/57761
30,Jenny Scrivens,G,0,0,,0,,,,,,,,,,,,,,,57724,40881,00:00,0,0,0,0,stats#/player/57724
33,Nana Fujimoto,G,0,0,,0,,,,,,,,,,,,,,,58266,40881,59:47,34,4,30,0.882,stats#/player/58266
9,Ludmila Belyakova,F,1,0,1,0,0,10,0,0,0,1 - 7,0.125,1,0,10,0,1,7,stats#/player/57700,57700,40882,,,,,,
24,Celeste Brown,F,0,1,1,0,0,1,0,0,0,2 - 7,0.222,0,0,1,0,2,7,stats#/player/57721,57721,40882,,,,,,
26,Kiira Dosdall-Arena,D,0,1,1,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/1066549,1066549,40882,,,,,,
2,Amber Moore,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57697,57697,40882,,,,,,
4,Elena Orlando,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/909127,909127,40882,,,,,,
8,Sydney Kidd,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57699,57699,40882,,,,,,
10,Ashley Johnston,D,0,0,0,2,0,0,0,0,0,0 - 1,0,0,0,0,0,0,1,stats#/player/57701,57701,40882,,,,,,
11,Morgan Fritz-Ward,F,0,0,0,2,0,3,0,0,0,0 - 3,0,0,0,3,0,0,3,stats#/player/57702,57702,40882,,,,,,
12,Janine Weber,F,0,0,0,0,0,3,0,0,0,5 - 15,0.25,0,0,3,0,5,15,stats#/player/513300,513300,40882,,,,,,
14,Madison Packer,F,0,0,0,4,0,2,0,0,0,0 - 2,0,0,0,2,0,0,2,stats#/player/966106,966106,40882,,,,,,
17,Bray Ketchum,F,0,0,0,0,0,3,0,0,0,2 - 3,0.4,0,0,3,0,2,3,stats#/player/57716,57716,40882,,,,,,
18,Meghan Fardelmann,F,0,0,0,0,0,4,0,0,0,0 - 1,0,0,0,4,0,0,1,stats#/player/57636,57636,40882,,,,,,
19,Margot Scharfe,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57717,57717,40882,,,,,,
21,Gabie Figueroa,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57719,57719,40882,,,,,,
28,Beth Hanrahan,F,0,0,0,0,0,5,0,0,0,0 - 1,0,0,0,5,0,0,1,stats#/player/57723,57723,40882,,,,,,
8,Kelly Babstock,F,2,0,2,2,0,5,0,0,0,1 - 3,0.25,1,1,5,0,1,3,stats#/player/699761,699761,40882,,,,,,
13,Kaleigh Fratkin,D,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57735,57735,40882,,,,,,
17,Yekaterina Smolentseva,F,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57737,57737,40882,,,,,,
26,Jordan Brickner,D,0,2,2,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57751,57751,40882,,,,,,
27,Shiann Darkangelo,F,2,0,2,0,0,4,0,0,0,11 - 0,1,0,1,4,0,11,0,stats#/player/542419,542419,40882,,,,,,
61,Kelli Stack,F,1,1,2,0,0,9,0,0,0,19 - 4,0.826,0,0,9,0,19,4,stats#/player/57760,57760,40882,,,,,,
6,Shannon Turner,D,1,0,1,0,0,4,0,0,0,0 - 0,0,0,0,4,0,0,0,stats#/player/967608,967608,40882,,,,,,
88,Alyssa Wohlfeiler,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57768,57768,40882,,,,,,
9,Molly Engstrom,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57733,57733,40882,,,,,,
16,Micaela Long,F,0,0,0,19,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57736,57736,40882,,,,,,
19,Brittany Dougherty,F,0,0,0,4,0,5,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/57742,57742,40882,,,,,,
22,Danielle Ward,F,0,0,0,2,0,0,0,0,0,6 - 4,0.6,0,0,0,0,6,4,stats#/player/57743,57743,40882,,,,,,
28,Sam Faber,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57753,57753,40882,,,,,,
56,Jessica Koizumi,F,0,0,0,0,0,6,0,0,0,0 - 0,0,0,0,6,0,0,0,stats#/player/57757,57757,40882,,,,,,
30,Jenny Scrivens,G,0,0,,0,,,,,,,,,,,,,,,57724,40882,16:33,6,1,5,0.833,stats#/player/57724
33,Nana Fujimoto,G,0,0,,0,,,,,,,,,,,,,,,58266,40882,43:10,26,4,22,0.846,stats#/player/58266
24,Nicole Stock,G,0,0,,0,,,,,,,,,,,,,,,57750,40882,60:00,36,1,35,0.972,stats#/player/57750
78,Chelsea Laden,G,0,0,,0,,,,,,,,,,,,,,,57761,40882,00:00,0,0,0,0,stats#/player/57761
11,Jordan Smelker,F,1,1,2,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58120,58120,40883,,,,,,
14,Brianna Decker,F,1,1,2,4,0,0,0,0,0,10 - 8,0.556,0,0,9,0,10,8,stats#/player/58122,58122,40883,,,,,,
21,Hilary Knight,F,1,1,2,0,0,0,0,0,0,1 - 1,0.5,0,0,10,0,1,1,stats#/player/58127,58127,40883,,,,,,
3,Jillian Dempsey,F,0,1,1,0,0,0,0,0,0,12 - 4,0.75,0,0,3,0,12,4,stats#/player/58116,58116,40883,,,,,,
12,Marissa Gedman,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58121,58121,40883,,,,,,
57,Meagan Mangene,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58134,58134,40883,,,,,,
2,Alyssa Gagliardi,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58115,58115,40883,,,,,,
5,Kelly Cooke,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58117,58117,40883,,,,,,
7,Casey Pickett,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58118,58118,40883,,,,,,
10,Blake Bolden,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58119,58119,40883,,,,,,
15,Emily Field,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/58123,58123,40883,,,,,,
16,Amanda Pelkey,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/58124,58124,40883,,,,,,
19,Gigi Marvin,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58126,58126,40883,,,,,,
23,Corinne Buie,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58129,58129,40883,,,,,,
91,Rachel Llanes,F,0,0,0,2,0,0,0,0,0,11 - 4,0.733,0,0,1,0,11,4,stats#/player/58135,58135,40883,,,,,,
14,Kelly McDonald,D,0,3,3,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58101,58101,40883,,,,,,
7,Emily Pfalzer,D,0,2,2,0,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0,stats#/player/58088,58088,40883,,,,,,
24,Hailey Browne,F,2,0,2,2,0,0,0,0,0,0 - 3,0,1,1,4,0,0,3,stats#/player/58106,58106,40883,,,,,,
36,Kourtney Kunichika,F,0,2,2,0,0,0,0,0,0,6 - 10,0.375,0,0,1,0,6,10,stats#/player/58111,58111,40883,,,,,,
9,Megan Bozek,D,1,0,1,0,0,0,0,0,0,0 - 0,0,1,0,3,0,0,0,stats#/player/58091,58091,40883,,,,,,
21,Devon Skeats,F,1,0,1,2,0,0,0,0,0,0 - 0,0,1,0,3,0,0,0,stats#/player/58104,58104,40883,,,,,,
2,Paige Harrington,D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58084,58084,40883,,,,,,
6,Jessica Fickel,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58087,58087,40883,,,,,,
10,Meghan Duggan,F,0,0,0,4,0,0,0,0,0,6 - 12,0.333,0,0,8,0,6,12,stats#/player/58098,58098,40883,,,,,,
12,Hannah McGowan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58099,58099,40883,,,,,,
20,Erin Zach,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58103,58103,40883,,,,,,
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58105,58105,40883,,,,,,
43,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,0 - 1,0,0,0,1,0,0,1,stats#/player/58112,58112,40883,,,,,,
77,Hayley Williams,F,0,0,0,0,0,0,0,0,0,5 - 8,0.385,0,0,1,0,5,8,stats#/player/58113,58113,40883,,,,,,
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,,,58114,40883,00:00,0,0,0,0,stats#/player/58114
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,,,58131,40883,61:16,29,4,25,0.862,stats#/player/58131
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,,,58132,40883,00:00,0,0,0,0,stats#/player/58132
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,,,58083,40883,00:00,0,0,0,0,stats#/player/58083
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,,,58108,40883,00:00,0,0,0,0,stats#/player/58108
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,,,58109,40883,61:16,44,3,41,0.932,stats#/player/58109
5,Kate Buesser,F,1,0,1,0,0,3,0,0,0,9 - 7,0.563,1,0,3,0,9,7,stats#/player/64987,64987,40880,,,,,,
28,Sam Faber,F,0,1,1,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/57753,57753,40880,,,,,,
56,Jessica Koizumi,F,0,1,1,2,0,4,0,0,0,2 - 1,0.667,0,0,4,0,2,1,stats#/player/57757,57757,40880,,,,,,
6,Shannon Turner,D,0,0,0,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/967608,967608,40880,,,,,,
8,Kelly Babstock,F,0,0,0,0,0,2,0,0,0,10 - 9,0.526,0,0,2,0,10,9,stats#/player/699761,699761,40880,,,,,,
9,Molly Engstrom,D,0,0,0,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/57733,57733,40880,,,,,,
13,Kaleigh Fratkin,D,0,0,0,0,0,5,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/57735,57735,40880,,,,,,
16,Micaela Long,F,0,0,0,0,0,5,0,0,0,1 - 0,1,0,0,5,0,1,0,stats#/player/57736,57736,40880,,,,,,
17,Yekaterina Smolentseva,F,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57737,57737,40880,,,,,,
19,Brittany Dougherty,F,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57742,57742,40880,,,,,,
22,Danielle Ward,F,0,0,0,2,0,2,0,0,0,5 - 7,0.417,0,0,2,0,5,7,stats#/player/57743,57743,40880,,,,,,
26,Jordan Brickner,D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/57751,57751,40880,,,,,,
44,Katia Pashkevitch,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/69889,69889,40880,,,,,,
88,Alyssa Wohlfeiler,F,0,0,0,0,0,3,0,0,0,1 - 0,1,0,0,3,0,1,0,stats#/player/57768,57768,40880,,,,,,
10,Blake Bolden,D,0,2,2,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58119,58119,40880,,,,,,
3,Jillian Dempsey,F,0,1,1,0,0,7,0,0,0,12 - 4,0.75,0,0,7,0,12,4,stats#/player/58116,58116,40880,,,,,,
5,Kelly Cooke,F,1,0,1,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58117,58117,40880,,,,,,
15,Emily Field,F,1,0,1,0,0,5,0,0,0,1 - 2,0.333,0,0,5,0,1,2,stats#/player/58123,58123,40880,,,,,,
7,Casey Pickett,F,0,0,0,0,0,6,0,0,0,0 - 1,0,0,0,6,0,0,1,stats#/player/58118,58118,40880,,,,,,
11,Hayley Moore,F,0,0,0,0,0,0,0,0,0,0 - 1,0,0,0,0,0,0,1,stats#/player/69895,69895,40880,,,,,,
12,Marissa Gedman,D,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58121,58121,40880,,,,,,
18,Cherie Hendrickson,D,0,0,0,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58125,58125,40880,,,,,,
23,Corinne Buie,F,0,0,0,0,0,4,0,0,0,0 - 2,0,0,0,4,0,0,2,stats#/player/58129,58129,40880,,,,,,
24,Denna Laing,F,0,0,0,0,0,1,0,0,0,3 - 6,0.333,0,0,1,0,3,6,stats#/player/58130,58130,40880,,,,,,
57,Meagan Mangene,D,0,0,0,0,0,5,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/58134,58134,40880,,,,,,
91,Rachel Llanes,F,0,0,0,0,0,7,0,0,0,8 - 12,0.4,0,0,7,0,8,12,stats#/player/58135,58135,40880,,,,,,
24,Nicole Stock,G,0,0,,0,,,,,,,,,,,,,,,57750,40880,59:25,44,2,42,0.955,stats#/player/57750
32,Jaimie Leonoff,G,0,0,,0,,,,,,,,,,,,,,,57754,40880,00:00,0,0,0,0,stats#/player/57754
78,Chelsea Laden,G,0,0,,0,,,,,,,,,,,,,,,57761,40880,00:00,0,0,0,0,stats#/player/57761
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,,,58114,40880,00:00,0,0,0,0,stats#/player/58114
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,,,58131,40880,60:00,34,1,33,0.971,stats#/player/58131
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,,,58132,40880,00:00,0,0,0,0,stats#/player/58132
3,Kelley Steadman,F,1,1,2,2,0,5,0,0,0,3 - 1,0.75,1,0,5,0,3,1,stats#/player/58085,58085,40879,,,,,,
21,Devon Skeats,F,1,0,1,0,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58104,58104,40879,,,,,,
36,Kourtney Kunichika,F,1,0,1,0,0,5,0,0,0,13 - 10,0.565,0,1,5,0,13,10,stats#/player/58111,58111,40879,,,,,,
2,Paige Harrington,D,0,0,0,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58084,58084,40879,,,,,,
5,Courtney Carnes,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58086,58086,40879,,,,,,
6,Jessica Fickel,F/D,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58087,58087,40879,,,,,,
9,Annmarie Cellino,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58102,58102,40879,,,,,,
12,Hannah McGowan,F/D,0,0,0,0,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58099,58099,40879,,,,,,
20,Erin Zach,F,0,0,0,0,0,1,0,0,0,9 - 16,0.36,0,0,1,0,9,16,stats#/player/58103,58103,40879,,,,,,
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58105,58105,40879,,,,,,
24,Hailey Browne,F,0,0,0,2,0,5,0,0,0,2 - 1,0.667,0,0,5,0,2,1,stats#/player/58106,58106,40879,,,,,,
26,Maggie Giamo,F,0,0,0,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58107,58107,40879,,,,,,
43,Tatiana Rafter,F/D,0,0,0,2,0,3,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58112,58112,40879,,,,,,
77,Hayley Williams,F,0,0,0,2,0,0,0,0,0,2 - 2,0.5,0,0,0,0,2,2,stats#/player/58113,58113,40879,,,,,,
9,Ludmila Belyakova,F,2,1,3,0,0,4,0,0,0,7 - 11,0.389,0,0,4,0,7,11,stats#/player/57700,57700,40879,,,,,,
12,Janine Weber,F,2,1,3,0,0,8,0,0,0,8 - 5,0.615,0,0,8,0,8,5,stats#/player/513300,513300,40879,,,,,,
18,Meghan Fardelmann,F,3,0,3,2,0,5,0,0,0,2 - 1,0.667,0,0,5,0,2,1,stats#/player/57636,57636,40879,,,,,,
8,Sydney Kidd,D,0,2,2,2,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57699,57699,40879,,,,,,
4,Elena Orlando,D,0,1,1,2,0,1,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/909127,909127,40879,,,,,,
10,Ashley Johnston,D,0,1,1,0,0,2,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/57701,57701,40879,,,,,,
11,Morgan Fritz-Ward,F,0,1,1,0,0,3,0,0,0,1 - 0,1,0,0,3,0,1,0,stats#/player/57702,57702,40879,,,,,,
14,Madison Packer,F,0,1,1,2,0,3,0,0,0,0 - 3,0,0,0,3,0,0,3,stats#/player/966106,966106,40879,,,,,,
17,Bray Ketchum,F,0,1,1,2,0,4,0,0,0,1 - 0,1,0,0,4,0,1,0,stats#/player/57716,57716,40879,,,,,,
24,Celeste Brown,F,0,1,1,0,0,3,0,0,0,9 - 8,0.529,0,0,3,0,9,8,stats#/player/57721,57721,40879,,,,,,
2,Amber Moore,D,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57697,57697,40879,,,,,,
21,Gabie Figueroa,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57719,57719,40879,,,,,,
26,Kiira Dosdall-Arena,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/1066549,1066549,40879,,,,,,
28,Beth Hanrahan,F,0,0,0,0,0,4,0,0,0,0 - 1,0,0,0,4,0,0,1,stats#/player/57723,57723,40879,,,,,,
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,,,58083,40879,00:00,0,0,0,0,stats#/player/58083
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,,,58108,40879,29:02,22,5,17,0.773,stats#/player/58108
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,,,58109,40879,30:58,15,2,13,0.867,stats#/player/58109
30,Jenny Scrivens,G,0,0,,0,,,,,,,,,,,,,,,57724,40879,00:00,0,0,0,0,stats#/player/57724
31,Corinne Boyles,G,0,0,,0,,,,,,,,,,,,,,,69126,40879,00:00,0,0,0,0,stats#/player/69126
33,Nana Fujimoto,G,0,0,,0,,,,,,,,,,,,,,,58266,40879,60:00,28,3,25,0.893,stats#/player/58266
11,Jordan Smelker,F,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58120,58120,40877,,,,,,
21,Hilary Knight,F,1,0,1,0,0,0,0,0,0,11 - 8,0.579,0,0,13,0,11,8,stats#/player/58127,58127,40877,,,,,,
2,Alyssa Gagliardi,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58115,58115,40877,,,,,,
3,Jillian Dempsey,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58116,58116,40877,,,,,,
5,Kelly Cooke,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58117,58117,40877,,,,,,
7,Casey Pickett,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,1,0,1,0,stats#/player/58118,58118,40877,,,,,,
10,Blake Bolden,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58119,58119,40877,,,,,,
12,Marissa Gedman,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58121,58121,40877,,,,,,
14,Brianna Decker,F,0,0,0,0,0,0,0,0,0,14 - 9,0.609,0,0,7,0,14,9,stats#/player/58122,58122,40877,,,,,,
15,Emily Field,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,3,0,0,0,stats#/player/58123,58123,40877,,,,,,
16,Amanda Pelkey,F,0,0,0,2,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58124,58124,40877,,,,,,
19,Gigi Marvin,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58126,58126,40877,,,,,,
22,Kacey Bellamy,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,4,0,0,0,stats#/player/58128,58128,40877,,,,,,
23,Corinne Buie,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58129,58129,40877,,,,,,
91,Rachel Llanes,F,0,0,0,2,0,0,0,0,0,8 - 5,0.615,0,0,3,0,8,5,stats#/player/58135,58135,40877,,,,,,
2,Paige Harrington,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58084,58084,40877,,,,,,
6,Jessica Fickel,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58087,58087,40877,,,,,,
7,Emily Pfalzer,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58088,58088,40877,,,,,,
9,Megan Bozek,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58091,58091,40877,,,,,,
10,Meghan Duggan,F,0,0,0,0,0,0,0,0,0,1 - 6,0.143,0,0,3,0,1,6,stats#/player/58098,58098,40877,,,,,,
12,Hannah McGowan,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/58099,58099,40877,,,,,,
13,Shelby Bram,F,0,0,0,0,0,0,0,0,0,6 - 10,0.375,0,0,2,0,6,10,stats#/player/58100,58100,40877,,,,,,
14,Kelly McDonald,D,0,0,0,4,0,0,0,0,0,0 - 0,0,0,0,2,0,0,0,stats#/player/58101,58101,40877,,,,,,
20,Erin Zach,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,1,0,1,0,stats#/player/58103,58103,40877,,,,,,
21,Devon Skeats,F,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,5,0,0,0,stats#/player/58104,58104,40877,,,,,,
23,Lindsay Grigg,D,0,0,0,0,0,0,0,0,0,0 - 0,0,0,0,1,0,0,0,stats#/player/58105,58105,40877,,,,,,
24,Hailey Browne,F,0,0,0,2,0,0,0,0,0,0 - 1,0,0,0,2,0,0,1,stats#/player/58106,58106,40877,,,,,,
36,Kourtney Kunichika,F,0,0,0,0,0,0,0,0,0,6 - 8,0.429,0,0,3,0,6,8,stats#/player/58111,58111,40877,,,,,,
43,Tatiana Rafter,F,0,0,0,0,0,0,0,0,0,1 - 0,1,0,0,0,0,1,0,stats#/player/58112,58112,40877,,,,,,
77,Hayley Williams,F,0,0,0,0,0,0,0,0,0,7 - 9,0.438,0,0,1,0,7,9,stats#/player/58113,58113,40877,,,,,,
1,Kelsie Fralick,G,0,0,,0,,,,,,,,,,,,,,,58114,40877,00:00,0,0,0,0,stats#/player/58114
29,Brittany Ott,G,0,0,,0,,,,,,,,,,,,,,,58131,40877,60:00,24,0,24,1,stats#/player/58131
30,Lauren Slebodnick,G,0,0,,0,,,,,,,,,,,,,,,58132,40877,00:00,0,0,0,0,stats#/player/58132
1,Kimberly Sass,G,0,0,,0,,,,,,,,,,,,,,,58083,40877,00:00,0,0,0,0,stats#/player/58083
29,Brianne McLaughlin,G,0,0,,0,,,,,,,,,,,,,,,58108,40877,60:00,46,1,45,0.978,stats#/player/58108
34,Amanda Makela,G,0,0,,0,,,,,,,,,,,,,,,58109,40877,00:00,0,0,0,0,stats#/player/58109
17,Bray Ketchum,F,2,0,2,0,0,6,0,0,0,1 - 3,0.25,0,0,6,0,1,3,stats#/player/57716,57716,40878,,,,,,
8,Sydney Kidd,D,0,1,1,0,0,0,0,0,0,0 - 0,0,0,0,0,0,0,0,stats#/player/57699,57699,40878,,,,,,
11,Morgan Fritz-Ward,F,1,0,1,0,0,5,0,0,0,0 - 0,0,1,0,5,0,0,0,stats#/player/57702,57702,40878,,,,,,
12,Janine Weber,F,0,1,1,0,0,1,0,0,0,7 - 14,0.333,0,0,1,0,7,14,stats#/player/513300,513300,40878,,,,,,
