game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_name,venue_link,venue_id,content_link,game_type,game_date,season,PBP,team_box,player_box
2022020055,/api/v1/game/2022020055/feed/live,R,20222023,2022-10-19T01:00:00Z,Final,7,Final,7,FALSE,2,54,Vegas Golden Knights,/api/v1/teams/54,3,20,Calgary Flames,/api/v1/teams/20,Scotiabank Saddledome,/api/v1/venues/5075,5075,/api/v1/game/2022020055/content,REG,2022-10-19,2023,TRUE,TRUE,TRUE
2022020052,/api/v1/game/2022020052/feed/live,R,20222023,2022-10-19T01:30:00Z,Final,7,Final,7,FALSE,4,26,Los Angeles Kings,/api/v1/teams/26,3,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,5030,/api/v1/game/2022020052/content,REG,2022-10-19,2023,TRUE,TRUE,TRUE
2022020056,/api/v1/game/2022020056/feed/live,R,20222023,2022-10-19T23:30:00Z,Final,7,Final,7,FALSE,3,4,Philadelphia Flyers,/api/v1/teams/4,4,13,Florida Panthers,/api/v1/teams/13,FLA Live Arena,/api/v1/venues/5027,5027,/api/v1/game/2022020056/content,REG,2022-10-19,2023,TRUE,TRUE,TRUE
2022020045,/api/v1/game/2022020045/feed/live,R,20222023,2022-10-18T00:00:00Z,Final,7,Final,7,FALSE,6,21,Colorado Avalanche,/api/v1/teams/21,3,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2022020045/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020046,/api/v1/game/2022020046/feed/live,R,20222023,2022-10-18T00:30:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,4,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2022020046/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020047,/api/v1/game/2022020047/feed/live,R,20222023,2022-10-18T02:00:00Z,Final,7,Final,7,FALSE,5,12,Carolina Hurricanes,/api/v1/teams/12,1,55,Seattle Kraken,/api/v1/teams/55,Climate Pledge Arena,/api/v1/venues/null,,/api/v1/game/2022020047/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020048,/api/v1/game/2022020048/feed/live,R,20222023,2022-10-18T23:00:00Z,Final,7,Final,7,FALSE,2,24,Anaheim Ducks,/api/v1/teams/24,4,1,New Jersey Devils,/api/v1/teams/1,Prudential Center,/api/v1/venues/null,,/api/v1/game/2022020048/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020049,/api/v1/game/2022020049/feed/live,R,20222023,2022-10-18T23:00:00Z,Final,7,Final,7,FALSE,5,6,Boston Bruins,/api/v1/teams/6,7,9,Ottawa Senators,/api/v1/teams/9,Canadian Tire Centre,/api/v1/venues/5031,5031,/api/v1/game/2022020049/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020050,/api/v1/game/2022020050/feed/live,R,20222023,2022-10-18T23:00:00Z,Final,7,Final,7,FALSE,3,23,Vancouver Canucks,/api/v1/teams/23,4,29,Columbus Blue Jackets,/api/v1/teams/29,Nationwide Arena,/api/v1/venues/5059,5059,/api/v1/game/2022020050/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020053,/api/v1/game/2022020053/feed/live,R,20222023,2022-10-18T23:00:00Z,Final,7,Final,7,FALSE,3,4,Philadelphia Flyers,/api/v1/teams/4,2,14,Tampa Bay Lightning,/api/v1/teams/14,Amalie Arena,/api/v1/venues/5017,5017,/api/v1/game/2022020053/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020051,/api/v1/game/2022020051/feed/live,R,20222023,2022-10-18T23:30:00Z,Final,7,Final,7,FALSE,2,28,San Jose Sharks,/api/v1/teams/28,5,2,New York Islanders,/api/v1/teams/2,UBS Arena,/api/v1/venues/null,,/api/v1/game/2022020051/content,REG,2022-10-18,2023,TRUE,TRUE,TRUE
2022020039,/api/v1/game/2022020039/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,4,24,Anaheim Ducks,/api/v1/teams/24,6,3,New York Rangers,/api/v1/teams/3,Madison Square Garden,/api/v1/venues/5054,5054,/api/v1/game/2022020039/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020040,/api/v1/game/2022020040/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,4,53,Arizona Coyotes,/api/v1/teams/53,2,10,Toronto Maple Leafs,/api/v1/teams/10,Scotiabank Arena,/api/v1/venues/null,,/api/v1/game/2022020040/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020041,/api/v1/game/2022020041/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,3,13,Florida Panthers,/api/v1/teams/13,5,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2022020041/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020042,/api/v1/game/2022020042/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,3,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,,/api/v1/game/2022020042/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020043,/api/v1/game/2022020043/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,4,23,Vancouver Canucks,/api/v1/teams/23,6,15,Washington Capitals,/api/v1/teams/15,Capital One Arena,/api/v1/venues/5094,5094,/api/v1/game/2022020043/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020044,/api/v1/game/2022020044/feed/live,R,20222023,2022-10-17T23:00:00Z,Final,7,Final,7,FALSE,5,26,Los Angeles Kings,/api/v1/teams/26,4,17,Detroit Red Wings,/api/v1/teams/17,Little Caesars Arena,/api/v1/venues/5145,5145,/api/v1/game/2022020044/content,REG,2022-10-17,2023,TRUE,TRUE,TRUE
2022020033,/api/v1/game/2022020033/feed/live,R,20222023,2022-10-16T00:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,5,19,St. Louis Blues,/api/v1/teams/19,Enterprise Center,/api/v1/venues/5076,5076,/api/v1/game/2022020033/content,REG,2022-10-16,2023,TRUE,TRUE,TRUE
2022020034,/api/v1/game/2022020034/feed/live,R,20222023,2022-10-16T00:00:00Z,Final,7,Final,7,FALSE,7,26,Los Angeles Kings,/api/v1/teams/26,6,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2022020034/content,REG,2022-10-16,2023,TRUE,TRUE,TRUE
2022020035,/api/v1/game/2022020035/feed/live,R,20222023,2022-10-16T00:00:00Z,Final,7,Final,7,FALSE,1,18,Nashville Predators,/api/v1/teams/18,5,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2022020035/content,REG,2022-10-16,2023,TRUE,TRUE,TRUE
2022020037,/api/v1/game/2022020037/feed/live,R,20222023,2022-10-16T02:00:00Z,Final,7,Final,7,FALSE,5,54,Vegas Golden Knights,/api/v1/teams/54,2,55,Seattle Kraken,/api/v1/teams/55,Climate Pledge Arena,/api/v1/venues/null,,/api/v1/game/2022020037/content,REG,2022-10-16,2023,TRUE,TRUE,TRUE
