game_id,season_full,date,home_name,away_name,home_final_score,away_final_score,game_type
2005020034,20052006,2005-10-08,Nashville Predators,Anaheim Ducks,3,2,REG
2005020035,20052006,2005-10-08,Dallas Stars,Colorado Avalanche,2,3,REG
2005020037,20052006,2005-10-08,Phoenix Coyotes,Minnesota Wild,2,1,REG
2005020036,20052006,2005-10-08,Edmonton Oilers,Vancouver Canucks,4,3,REG
2005020038,20052006,2005-10-09,Detroit Red Wings,Calgary Flames,6,3,REG
2005020039,20052006,2005-10-09,Chicago Blackhawks,Columbus Blue Jackets,2,3,REG
2005020040,20052006,2005-10-09,Los Angeles Kings,Minnesota Wild,2,1,REG
2005020041,20052006,2005-10-10,New York Islanders,Florida Panthers,1,3,REG
2005020042,20052006,2005-10-10,Washington Capitals,New York Rangers,3,2,REG
2005020043,20052006,2005-10-10,Buffalo Sabres,Pittsburgh Penguins,3,2,REG
2005020044,20052006,2005-10-10,Ottawa Senators,Toronto Maple Leafs,6,5,REG
2005020045,20052006,2005-10-10,Tampa Bay Lightning,Boston Bruins,2,4,REG
2005020050,20052006,2005-10-10,Detroit Red Wings,Vancouver Canucks,2,4,REG
2005020046,20052006,2005-10-10,Colorado Avalanche,Calgary Flames,7,3,REG
2005020047,20052006,2005-10-10,Anaheim Ducks,Edmonton Oilers,2,4,REG
2005020048,20052006,2005-10-11,Toronto Maple Leafs,Philadelphia Flyers,4,2,REG
2005020049,20052006,2005-10-11,Montréal Canadiens,Ottawa Senators,2,4,REG
2005020051,20052006,2005-10-11,St. Louis Blues,Chicago Blackhawks,4,1,REG
2005020052,20052006,2005-10-11,Dallas Stars,Phoenix Coyotes,3,2,REG
2005020053,20052006,2005-10-11,Los Angeles Kings,Edmonton Oilers,3,1,REG
2005020054,20052006,2005-10-12,Carolina Hurricanes,Washington Capitals,7,2,REG
2005020055,20052006,2005-10-12,Atlanta Thrashers,Montréal Canadiens,0,2,REG
2005020056,20052006,2005-10-12,Minnesota Wild,Vancouver Canucks,6,0,REG
2005020057,20052006,2005-10-12,Colorado Avalanche,Nashville Predators,4,5,REG
2005020058,20052006,2005-10-12,San Jose Sharks,Columbus Blue Jackets,4,1,REG
2005020059,20052006,2005-10-13,New York Rangers,New Jersey Devils,4,1,REG
2005020060,20052006,2005-10-13,Washington Capitals,New York Islanders,3,5,REG
2005020061,20052006,2005-10-13,Florida Panthers,Boston Bruins,2,5,REG
2005020062,20052006,2005-10-13,Tampa Bay Lightning,Buffalo Sabres,3,4,REG
2005020063,20052006,2005-10-13,Calgary Flames,Dallas Stars,2,3,REG
2005020064,20052006,2005-10-13,Phoenix Coyotes,Nashville Predators,4,5,REG
2005020065,20052006,2005-10-13,Los Angeles Kings,Detroit Red Wings,2,5,REG
2005020066,20052006,2005-10-14,Philadelphia Flyers,Pittsburgh Penguins,6,5,REG
2005020067,20052006,2005-10-14,Atlanta Thrashers,Toronto Maple Leafs,1,9,REG
2005020068,20052006,2005-10-14,Minnesota Wild,Vancouver Canucks,3,5,REG
2005020069,20052006,2005-10-14,Colorado Avalanche,Chicago Blackhawks,2,3,REG
2005020070,20052006,2005-10-14,Edmonton Oilers,Dallas Stars,2,3,REG
2005020071,20052006,2005-10-14,Anaheim Ducks,Columbus Blue Jackets,4,3,REG
2005020072,20052006,2005-10-15,Montréal Canadiens,Toronto Maple Leafs,2,3,REG
2005020073,20052006,2005-10-15,Ottawa Senators,Boston Bruins,5,1,REG
2005020074,20052006,2005-10-15,New York Rangers,Atlanta Thrashers,5,1,REG
2005020075,20052006,2005-10-15,Philadelphia Flyers,New York Islanders,5,1,REG
2005020076,20052006,2005-10-15,New Jersey Devils,Carolina Hurricanes,1,6,REG
2005020077,20052006,2005-10-15,Pittsburgh Penguins,Tampa Bay Lightning,1,3,REG
2005020078,20052006,2005-10-15,Florida Panthers,Buffalo Sabres,3,2,REG
2005020079,20052006,2005-10-15,St. Louis Blues,Nashville Predators,1,4,REG
2005020081,20052006,2005-10-15,Phoenix Coyotes,Detroit Red Wings,0,2,REG
2005020080,20052006,2005-10-15,Calgary Flames,Edmonton Oilers,3,0,REG
2005020082,20052006,2005-10-15,San Jose Sharks,Chicago Blackhawks,4,3,REG
2005020084,20052006,2005-10-16,Minnesota Wild,Anaheim Ducks,4,1,REG
2005020083,20052006,2005-10-16,Washington Capitals,Tampa Bay Lightning,3,2,REG
2005020085,20052006,2005-10-16,Los Angeles Kings,Columbus Blue Jackets,3,1,REG
2005020086,20052006,2005-10-16,Vancouver Canucks,Dallas Stars,5,2,REG
2005020087,20052006,2005-10-17,New York Rangers,Florida Panthers,4,0,REG
2005020088,20052006,2005-10-17,Detroit Red Wings,San Jose Sharks,3,2,REG
2005020089,20052006,2005-10-17,Calgary Flames,Phoenix Coyotes,0,2,REG
2005020090,20052006,2005-10-18,Montréal Canadiens,Boston Bruins,4,3,REG
2005020091,20052006,2005-10-18,New Jersey Devils,Florida Panthers,4,3,REG
2005020092,20052006,2005-10-18,Edmonton Oilers,Phoenix Coyotes,3,4,REG
2005020093,20052006,2005-10-18,Vancouver Canucks,Chicago Blackhawks,6,2,REG
2005020094,20052006,2005-10-19,New York Rangers,New York Islanders,2,3,REG
2005020095,20052006,2005-10-19,St. Louis Blues,Anaheim Ducks,3,2,REG
2005020096,20052006,2005-10-19,Minnesota Wild,San Jose Sharks,6,1,REG
2005020097,20052006,2005-10-19,Colorado Avalanche,Los Angeles Kings,4,5,REG
2005020098,20052006,2005-10-20,Boston Bruins,Buffalo Sabres,3,4,REG
2005020099,20052006,2005-10-20,New York Islanders,New York Rangers,5,4,REG
2005020100,20052006,2005-10-20,Atlanta Thrashers,Tampa Bay Lightning,0,6,REG
2005020101,20052006,2005-10-20,Florida Panthers,Washington Capitals,3,2,REG
2005020102,20052006,2005-10-20,Toronto Maple Leafs,Carolina Hurricanes,5,4,REG
2005020103,20052006,2005-10-20,Pittsburgh Penguins,New Jersey Devils,3,6,REG
2005020104,20052006,2005-10-20,Nashville Predators,St. Louis Blues,3,2,REG
2005020105,20052006,2005-10-20,Dallas Stars,Los Angeles Kings,2,7,REG
2005020106,20052006,2005-10-20,Calgary Flames,Edmonton Oilers,3,1,REG
2005020107,20052006,2005-10-20,Vancouver Canucks,Phoenix Coyotes,3,2,REG
2005020108,20052006,2005-10-21,Columbus Blue Jackets,San Jose Sharks,4,1,REG
2005020109,20052006,2005-10-21,Tampa Bay Lightning,Ottawa Senators,1,4,REG
2005020110,20052006,2005-10-21,Detroit Red Wings,Anaheim Ducks,3,2,REG
2005020111,20052006,2005-10-21,Edmonton Oilers,Colorado Avalanche,1,7,REG
2005020112,20052006,2005-10-22,Boston Bruins,Pittsburgh Penguins,6,3,REG
2005020113,20052006,2005-10-22,Toronto Maple Leafs,Philadelphia Flyers,2,5,REG
2005020114,20052006,2005-10-22,Montréal Canadiens,New York Islanders,4,3,REG
2005020115,20052006,2005-10-22,Washington Capitals,Carolina Hurricanes,0,4,REG
2005020116,20052006,2005-10-22,Atlanta Thrashers,New Jersey Devils,4,3,REG
2005020117,20052006,2005-10-22,Columbus Blue Jackets,Detroit Red Wings,0,6,REG
2005020118,20052006,2005-10-22,Buffalo Sabres,New York Rangers,3,1,REG
2005020120,20052006,2005-10-22,St. Louis Blues,Minnesota Wild,2,3,REG
2005020121,20052006,2005-10-22,Nashville Predators,San Jose Sharks,2,1,REG
2005020122,20052006,2005-10-22,Dallas Stars,Calgary Flames,2,1,REG
2005020123,20052006,2005-10-22,Vancouver Canucks,Colorado Avalanche,6,4,REG
2005020124,20052006,2005-10-23,Anaheim Ducks,Phoenix Coyotes,5,3,REG
2005020125,20052006,2005-10-23,Chicago Blackhawks,Minnesota Wild,4,2,REG
2005020126,20052006,2005-10-23,Los Angeles Kings,Calgary Flames,2,3,REG
2005020127,20052006,2005-10-24,Carolina Hurricanes,Ottawa Senators,3,2,REG
2005020128,20052006,2005-10-24,Columbus Blue Jackets,Detroit Red Wings,2,6,REG
2005020129,20052006,2005-10-24,Toronto Maple Leafs,Boston Bruins,5,4,REG
2005020130,20052006,2005-10-25,New York Islanders,Atlanta Thrashers,4,3,REG
2005020131,20052006,2005-10-25,Montréal Canadiens,Philadelphia Flyers,3,2,REG
2005020132,20052006,2005-10-25,Pittsburgh Penguins,Florida Panthers,3,4,REG
2005020133,20052006,2005-10-25,Nashville Predators,Chicago Blackhawks,5,3,REG
2005020134,20052006,2005-10-25,Minnesota Wild,Vancouver Canucks,1,3,REG
2005020135,20052006,2005-10-25,Colorado Avalanche,Edmonton Oilers,5,3,REG
2005020136,20052006,2005-10-25,Phoenix Coyotes,St. Louis Blues,5,4,REG
2005020137,20052006,2005-10-25,Los Angeles Kings,Anaheim Ducks,3,1,REG
2005020139,20052006,2005-10-26,Carolina Hurricanes,Boston Bruins,4,3,REG
2005020140,20052006,2005-10-26,Columbus Blue Jackets,Nashville Predators,3,2,REG
2005020138,20052006,2005-10-26,Buffalo Sabres,Washington Capitals,2,3,REG
2005020141,20052006,2005-10-26,New Jersey Devils,Tampa Bay Lightning,3,6,REG
2005020142,20052006,2005-10-26,Dallas Stars,San Jose Sharks,4,5,REG
2005020143,20052006,2005-10-26,Anaheim Ducks,Calgary Flames,4,1,REG
2005020144,20052006,2005-10-27,Boston Bruins,Toronto Maple Leafs,2,1,REG
2005020145,20052006,2005-10-27,New York Rangers,New York Islanders,3,1,REG
2005020146,20052006,2005-10-27,Philadelphia Flyers,Florida Panthers,5,4,REG
2005020147,20052006,2005-10-27,Ottawa Senators,Montréal Canadiens,4,3,REG
2005020148,20052006,2005-10-27,Pittsburgh Penguins,Atlanta Thrashers,7,5,REG
2005020149,20052006,2005-10-27,Detroit Red Wings,Chicago Blackhawks,5,2,REG
2005020150,20052006,2005-10-27,Colorado Avalanche,Vancouver Canucks,6,2,REG
2005020151,20052006,2005-10-27,Phoenix Coyotes,Calgary Flames,3,2,REG
2005020152,20052006,2005-10-28,Carolina Hurricanes,Philadelphia Flyers,8,6,REG
2005020153,20052006,2005-10-28,Columbus Blue Jackets,Minnesota Wild,2,1,REG
2005020154,20052006,2005-10-28,New Jersey Devils,Buffalo Sabres,3,2,REG
2005020155,20052006,2005-10-28,Tampa Bay Lightning,Washington Capitals,4,2,REG
2005020156,20052006,2005-10-28,Dallas Stars,Edmonton Oilers,3,5,REG
2005020157,20052006,2005-10-28,Anaheim Ducks,St. Louis Blues,6,4,REG
2005020158,20052006,2005-10-28,Los Angeles Kings,San Jose Sharks,4,5,REG
2005020159,20052006,2005-10-29,Boston Bruins,New Jersey Devils,4,5,REG
2005020160,20052006,2005-10-29,Toronto Maple Leafs,Ottawa Senators,0,8,REG
2005020161,20052006,2005-10-29,Montréal Canadiens,New York Rangers,2,5,REG
2005020162,20052006,2005-10-29,New York Islanders,Buffalo Sabres,4,6,REG
2005020163,20052006,2005-10-29,Atlanta Thrashers,Tampa Bay Lightning,2,3,REG
2005020164,20052006,2005-10-29,Pittsburgh Penguins,Carolina Hurricanes,3,5,REG
2005020166,20052006,2005-10-29,Nashville Predators,Edmonton Oilers,1,5,REG
2005020167,20052006,2005-10-29,Minnesota Wild,Columbus Blue Jackets,3,1,REG
2005020168,20052006,2005-10-29,Chicago Blackhawks,Detroit Red Wings,2,4,REG
2005020170,20052006,2005-10-29,Phoenix Coyotes,Dallas Stars,3,5,REG
2005020169,20052006,2005-10-29,Colorado Avalanche,Vancouver Canucks,4,3,REG
2005020171,20052006,2005-10-29,Los Angeles Kings,St. Louis Blues,5,2,REG
2005020172,20052006,2005-10-29,San Jose Sharks,Calgary Flames,3,2,REG
2005020173,20052006,2005-10-30,Ottawa Senators,Philadelphia Flyers,3,5,REG
2005020174,20052006,2005-10-30,Anaheim Ducks,Phoenix Coyotes,3,2,REG
2005020175,20052006,2005-10-31,New York Rangers,Montréal Canadiens,1,4,REG
2005020176,20052006,2005-10-31,Toronto Maple Leafs,Florida Panthers,2,1,REG
2005020177,20052006,2005-11-01,New York Islanders,Boston Bruins,4,3,REG
2005020181,20052006,2005-11-01,Detroit Red Wings,Chicago Blackhawks,4,1,REG
2005020178,20052006,2005-11-01,Montréal Canadiens,Florida Panthers,5,4,REG
2005020179,20052006,2005-11-01,New Jersey Devils,Pittsburgh Penguins,3,4,REG
2005020180,20052006,2005-11-01,Tampa Bay Lightning,Atlanta Thrashers,4,6,REG
2005020182,20052006,2005-11-01,Calgary Flames,Minnesota Wild,3,0,REG
2005020183,20052006,2005-11-01,Edmonton Oilers,Columbus Blue Jackets,5,1,REG
2005020184,20052006,2005-11-01,Anaheim Ducks,Nashville Predators,4,1,REG
2005020185,20052006,2005-11-02,Buffalo Sabres,Ottawa Senators,4,10,REG
2005020186,20052006,2005-11-02,St. Louis Blues,Chicago Blackhawks,5,6,REG
2005020187,20052006,2005-11-02,Dallas Stars,Los Angeles Kings,3,6,REG
2005020188,20052006,2005-11-02,Vancouver Canucks,Minnesota Wild,2,1,REG
2005020189,20052006,2005-11-02,San Jose Sharks,Nashville Predators,3,2,REG
2005020190,20052006,2005-11-03,Boston Bruins,Florida Panthers,4,1,REG
2005020191,20052006,2005-11-03,New York Islanders,Pittsburgh Penguins,1,5,REG
2005020192,20052006,2005-11-03,Philadelphia Flyers,Washington Capitals,8,1,REG
2005020193,20052006,2005-11-03,Carolina Hurricanes,Toronto Maple Leafs,4,3,REG
2005020194,20052006,2005-11-03,Ottawa Senators,Tampa Bay Lightning,4,2,REG
2005020195,20052006,2005-11-03,New Jersey Devils,New York Rangers,2,4,REG
2005020196,20052006,2005-11-03,Detroit Red Wings,Edmonton Oilers,3,4,REG
2005020197,20052006,2005-11-03,Colorado Avalanche,Anaheim Ducks,4,3,REG
2005020198,20052006,2005-11-03,Calgary Flames,Columbus Blue Jackets,2,1,REG
2005020199,20052006,2005-11-03,Phoenix Coyotes,Los Angeles Kings,4,0,REG
2005020200,20052006,2005-11-04,Washington Capitals,Atlanta Thrashers,3,2,REG
2005020202,20052006,2005-11-04,St. Louis Blues,Edmonton Oilers,2,7,REG
2005020201,20052006,2005-11-04,Buffalo Sabres,Montréal Canadiens,2,3,REG
2005020203,20052006,2005-11-04,Dallas Stars,Chicago Blackhawks,9,1,REG
2005020204,20052006,2005-11-04,Vancouver Canucks,Columbus Blue Jackets,5,3,REG
2005020205,20052006,2005-11-04,Anaheim Ducks,San Jose Sharks,0,1,REG
2005020206,20052006,2005-11-05,New York Rangers,New Jersey Devils,3,2,REG
2005020207,20052006,2005-11-05,Los Angeles Kings,Nashville Predators,3,2,REG
2005020208,20052006,2005-11-05,Boston Bruins,Pittsburgh Penguins,6,3,REG
2005020209,20052006,2005-11-05,Toronto Maple Leafs,Tampa Bay Lightning,5,3,REG
2005020210,20052006,2005-11-05,Montréal Canadiens,Buffalo Sabres,3,2,REG
2005020211,20052006,2005-11-05,Ottawa Senators,New York Islanders,6,0,REG
2005020212,20052006,2005-11-05,Philadelphia Flyers,Atlanta Thrashers,4,3,REG
2005020213,20052006,2005-11-05,Carolina Hurricanes,Florida Panthers,2,0,REG
2005020214,20052006,2005-11-05,Detroit Red Wings,Phoenix Coyotes,1,4,REG
2005020215,20052006,2005-11-05,Colorado Avalanche,Dallas Stars,2,3,REG
2005020216,20052006,2005-11-05,Calgary Flames,Vancouver Canucks,1,0,REG
2005020217,20052006,2005-11-05,San Jose Sharks,Minnesota Wild,1,3,REG
2005020218,20052006,2005-11-06,Washington Capitals,Toronto Maple Leafs,5,4,REG
2005020219,20052006,2005-11-06,Chicago Blackhawks,Phoenix Coyotes,2,1,REG
2005020220,20052006,2005-11-06,St. Louis Blues,Detroit Red Wings,1,4,REG
2005020221,20052006,2005-11-06,Anaheim Ducks,Minnesota Wild,3,4,REG
2005020222,20052006,2005-11-07,New York Rangers,Pittsburgh Penguins,2,3,REG
2005020223,20052006,2005-11-07,Dallas Stars,Edmonton Oilers,4,0,REG
2005020224,20052006,2005-11-07,Calgary Flames,Vancouver Canucks,4,3,REG
2005020225,20052006,2005-11-08,Philadelphia Flyers,Boston Bruins,4,3,REG
2005020226,20052006,2005-11-08,Toronto Maple Leafs,Washington Capitals,6,4,REG
2005020227,20052006,2005-11-08,Montréal Canadiens,Tampa Bay Lightning,3,2,REG
2005020228,20052006,2005-11-08,New Jersey Devils,New York Islanders,1,4,REG
2005020229,20052006,2005-11-08,Nashville Predators,Edmonton Oilers,3,2,REG
2005020230,20052006,2005-11-08,Minnesota Wild,Phoenix Coyotes,2,4,REG
2005020231,20052006,2005-11-08,Colorado Avalanche,San Jose Sharks,5,2,REG
2005020232,20052006,2005-11-09,Buffalo Sabres,Carolina Hurricanes,3,5,REG
2005020233,20052006,2005-11-09,Atlanta Thrashers,Pittsburgh Penguins,5,0,REG
2005020234,20052006,2005-11-09,Florida Panthers,New York Rangers,3,4,REG
2005020235,20052006,2005-11-09,Columbus Blue Jackets,St. Louis Blues,3,1,REG
2005020236,20052006,2005-11-09,Detroit Red Wings,Los Angeles Kings,5,4,REG
2005020237,20052006,2005-11-10,Boston Bruins,Ottawa Senators,2,5,REG
2005020238,20052006,2005-11-10,Philadelphia Flyers,New York Islanders,3,2,REG
2005020239,20052006,2005-11-10,Pittsburgh Penguins,Montréal Canadiens,3,2,REG
2005020240,20052006,2005-11-10,Tampa Bay Lightning,New York Rangers,2,5,REG
2005020241,20052006,2005-11-10,St. Louis Blues,Chicago Blackhawks,2,4,REG
2005020242,20052006,2005-11-10,Nashville Predators,Dallas Stars,5,3,REG
2005020243,20052006,2005-11-10,Phoenix Coyotes,Calgary Flames,3,4,REG
2005020244,20052006,2005-11-10,Vancouver Canucks,Colorado Avalanche,3,5,REG
2005020245,20052006,2005-11-11,Washington Capitals,New Jersey Devils,3,4,REG
2005020246,20052006,2005-11-11,Atlanta Thrashers,Tampa Bay Lightning,5,2,REG
2005020247,20052006,2005-11-11,Columbus Blue Jackets,Edmonton Oilers,1,3,REG
2005020248,20052006,2005-11-11,Florida Panthers,Carolina Hurricanes,0,1,REG
2005020249,20052006,2005-11-11,Detroit Red Wings,Minnesota Wild,3,1,REG
2005020250,20052006,2005-11-11,Buffalo Sabres,Toronto Maple Leafs,5,2,REG
2005020251,20052006,2005-11-11,Chicago Blackhawks,Los Angeles Kings,2,4,REG
2005020252,20052006,2005-11-12,New Jersey Devils,Washington Capitals,3,2,REG
2005020253,20052006,2005-11-12,Montréal Canadiens,Toronto Maple Leafs,4,5,REG
2005020254,20052006,2005-11-12,Ottawa Senators,Buffalo Sabres,6,1,REG
2005020255,20052006,2005-11-12,New York Islanders,Boston Bruins,5,2,REG
2005020256,20052006,2005-11-12,Philadelphia Flyers,Florida Panthers,5,4,REG
2005020257,20052006,2005-11-12,Carolina Hurricanes,Atlanta Thrashers,0,9,REG
2005020258,20052006,2005-11-12,Pittsburgh Penguins,New York Rangers,1,6,REG
2005020259,20052006,2005-11-12,Nashville Predators,St. Louis Blues,3,1,REG
2005020260,20052006,2005-11-12,Phoenix Coyotes,Anaheim Ducks,2,1,REG
2005020261,20052006,2005-11-12,Calgary Flames,Colorado Avalanche,5,3,REG
2005020262,20052006,2005-11-12,San Jose Sharks,Dallas Stars,2,3,REG
2005020263,20052006,2005-11-13,Columbus Blue Jackets,Los Angeles Kings,2,8,REG
2005020264,20052006,2005-11-13,Chicago Blackhawks,Edmonton Oilers,3,1,REG
2005020265,20052006,2005-11-13,Anaheim Ducks,Dallas Stars,1,3,REG
2005020266,20052006,2005-11-13,Vancouver Canucks,Detroit Red Wings,4,1,REG
2005020267,20052006,2005-11-14,Pittsburgh Penguins,New York Islanders,2,3,REG
2005020268,20052006,2005-11-14,Tampa Bay Lightning,Philadelphia Flyers,5,2,REG
2005020269,20052006,2005-11-14,Colorado Avalanche,Edmonton Oilers,2,5,REG
2005020270,20052006,2005-11-14,Calgary Flames,Minnesota Wild,3,2,REG
2005020271,20052006,2005-11-15,Buffalo Sabres,New Jersey Devils,4,1,REG
2005020272,20052006,2005-11-15,Washington Capitals,Tampa Bay Lightning,4,3,REG
2005020273,20052006,2005-11-15,Toronto Maple Leafs,New York Rangers,2,1,REG
2005020274,20052006,2005-11-15,Montréal Canadiens,Florida Panthers,4,3,REG
2005020275,20052006,2005-11-15,Ottawa Senators,Carolina Hurricanes,1,2,REG
2005020276,20052006,2005-11-15,Nashville Predators,Los Angeles Kings,3,2,REG
2005020277,20052006,2005-11-16,Philadelphia Flyers,Pittsburgh Penguins,2,3,REG
2005020278,20052006,2005-11-16,Atlanta Thrashers,New York Islanders,3,7,REG
2005020279,20052006,2005-11-16,Columbus Blue Jackets,St. Louis Blues,0,2,REG
2005020280,20052006,2005-11-16,Calgary Flames,Detroit Red Wings,3,1,REG
2005020281,20052006,2005-11-16,Phoenix Coyotes,Colorado Avalanche,1,3,REG
2005020282,20052006,2005-11-16,Anaheim Ducks,Dallas Stars,2,4,REG
2005020283,20052006,2005-11-16,San Jose Sharks,Vancouver Canucks,1,3,REG
2005020284,20052006,2005-11-17,Boston Bruins,Toronto Maple Leafs,1,4,REG
2005020285,20052006,2005-11-17,Buffalo Sabres,Washington Capitals,8,5,REG
2005020286,20052006,2005-11-17,Carolina Hurricanes,New York Rangers,5,1,REG
2005020287,20052006,2005-11-17,Ottawa Senators,Florida Panthers,4,1,REG
2005020288,20052006,2005-11-17,Tampa Bay Lightning,New York Islanders,3,2,REG
2005020289,20052006,2005-11-17,Edmonton Oilers,Detroit Red Wings,6,5,REG
2005020290,20052006,2005-11-17,Los Angeles Kings,Vancouver Canucks,5,4,REG
2005020291,20052006,2005-11-18,Philadelphia Flyers,Atlanta Thrashers,5,6,REG
2005020292,20052006,2005-11-18,New Jersey Devils,Montréal Canadiens,5,3,REG
2005020293,20052006,2005-11-18,Dallas Stars,Columbus Blue Jackets,6,3,REG
2005020294,20052006,2005-11-18,Calgary Flames,Chicago Blackhawks,2,5,REG
2005020295,20052006,2005-11-18,Anaheim Ducks,Colorado Avalanche,2,3,REG
2005020296,20052006,2005-11-19,New York Rangers,Carolina Hurricanes,4,3,REG
2005020297,20052006,2005-11-19,Boston Bruins,Buffalo Sabres,2,3,REG
2005020298,20052006,2005-11-19,Toronto Maple Leafs,Atlanta Thrashers,5,1,REG
2005020299,20052006,2005-11-19,Montréal Canadiens,Washington Capitals,1,5,REG
2005020300,20052006,2005-11-19,Ottawa Senators,New Jersey Devils,5,4,REG
2005020301,20052006,2005-11-19,Pittsburgh Penguins,Philadelphia Flyers,3,6,REG
2005020302,20052006,2005-11-19,Florida Panthers,New York Islanders,3,5,REG
2005020303,20052006,2005-11-19,Detroit Red Wings,St. Louis Blues,2,3,REG
2005020304,20052006,2005-11-19,Minnesota Wild,Nashville Predators,4,2,REG
2005020305,20052006,2005-11-19,Edmonton Oilers,Chicago Blackhawks,3,4,REG
2005020306,20052006,2005-11-19,Los Angeles Kings,Colorado Avalanche,4,3,REG
2005020307,20052006,2005-11-19,San Jose Sharks,Phoenix Coyotes,3,4,REG
2005020308,20052006,2005-11-20,Anaheim Ducks,Vancouver Canucks,2,3,REG
2005020310,20052006,2005-11-20,Carolina Hurricanes,Tampa Bay Lightning,2,5,REG
2005020309,20052006,2005-11-20,New York Rangers,Boston Bruins,3,2,REG
2005020311,20052006,2005-11-20,Phoenix Coyotes,Columbus Blue Jackets,5,1,REG
2005020313,20052006,2005-11-21,Colorado Avalanche,Calgary Flames,2,3,REG
2005020314,20052006,2005-11-21,Edmonton Oilers,San Jose Sharks,2,1,REG
2005020315,20052006,2005-11-22,Buffalo Sabres,New York Rangers,2,3,REG
2005020316,20052006,2005-11-22,Philadelphia Flyers,Tampa Bay Lightning,2,4,REG
2005020317,20052006,2005-11-22,Carolina Hurricanes,Ottawa Senators,3,5,REG
2005020318,20052006,2005-11-22,Montréal Canadiens,Atlanta Thrashers,3,2,REG
2005020319,20052006,2005-11-22,Pittsburgh Penguins,Washington Capitals,5,4,REG
2005020320,20052006,2005-11-22,St. Louis Blues,Los Angeles Kings,3,6,REG
2005020321,20052006,2005-11-22,Phoenix Coyotes,Anaheim Ducks,1,2,REG
2005020322,20052006,2005-11-22,Vancouver Canucks,Chicago Blackhawks,3,1,REG
2005020323,20052006,2005-11-23,New York Islanders,Buffalo Sabres,3,4,REG
2005020324,20052006,2005-11-23,Washington Capitals,Tampa Bay Lightning,3,4,REG
2005020325,20052006,2005-11-23,Florida Panthers,New Jersey Devils,1,5,REG
2005020326,20052006,2005-11-23,Columbus Blue Jackets,Nashville Predators,2,4,REG
2005020327,20052006,2005-11-23,Toronto Maple Leafs,Boston Bruins,1,5,REG
2005020328,20052006,2005-11-23,Detroit Red Wings,Colorado Avalanche,7,3,REG
2005020329,20052006,2005-11-23,Minnesota Wild,Edmonton Oilers,3,4,REG
2005020330,20052006,2005-11-23,Dallas Stars,Anaheim Ducks,3,1,REG
2005020331,20052006,2005-11-23,Calgary Flames,San Jose Sharks,3,2,REG
2005020332,20052006,2005-11-24,Atlanta Thrashers,New York Rangers,3,6,REG
