game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_id,venue_name,venue_link,content_link,game_type,game_date,season
2014020032,/api/v1/game/2014020032/feed/live,R,20142015,2014-10-12T02:00:00Z,Final,7,Final,7,FALSE,0,52,Winnipeg Jets,/api/v1/teams/52,3,28,San Jose Sharks,/api/v1/teams/28,,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2014020032/content,REG,2014-10-12,2015
2014020033,/api/v1/game/2014020033/feed/live,R,20142015,2014-10-12T23:00:00Z,Final,7,Final,7,FALSE,6,10,Toronto Maple Leafs,/api/v1/teams/10,3,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020033/content,REG,2014-10-12,2015
2014020034,/api/v1/game/2014020034/feed/live,R,20142015,2014-10-13T02:00:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,4,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020034/content,REG,2014-10-13,2015
2014020035,/api/v1/game/2014020035/feed/live,R,20142015,2014-10-13T17:00:00Z,Final,7,Final,7,FALSE,2,21,Colorado Avalanche,/api/v1/teams/21,1,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2014020035/content,REG,2014-10-13,2015
2014020036,/api/v1/game/2014020036/feed/live,R,20142015,2014-10-13T19:00:00Z,Final,7,Final,7,FALSE,5,24,Anaheim Ducks,/api/v1/teams/24,1,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2014020036/content,REG,2014-10-13,2015
2014020037,/api/v1/game/2014020037/feed/live,R,20142015,2014-10-13T23:30:00Z,Final,7,Final,7,FALSE,1,9,Ottawa Senators,/api/v1/teams/9,0,13,Florida Panthers,/api/v1/teams/13,,BB&T Center,/api/v1/venues/null,/api/v1/game/2014020037/content,REG,2014-10-13,2015
2014021194,/api/v1/game/2014021194/feed/live,R,20142015,2014-10-13T23:30:00Z,Final,7,Final,7,FALSE,1,8,Montréal Canadiens,/api/v1/teams/8,7,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2014021194/content,REG,2014-10-13,2015
2014020038,/api/v1/game/2014020038/feed/live,R,20142015,2014-10-14T23:00:00Z,Final,7,Final,7,FALSE,6,2,New York Islanders,/api/v1/teams/2,3,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020038/content,REG,2014-10-14,2015
2014020039,/api/v1/game/2014020039/feed/live,R,20142015,2014-10-14T23:00:00Z,Final,7,Final,7,FALSE,4,24,Anaheim Ducks,/api/v1/teams/24,3,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2014020039/content,REG,2014-10-14,2015
2014020040,/api/v1/game/2014020040/feed/live,R,20142015,2014-10-14T23:00:00Z,Final,7,Final,7,FALSE,6,28,San Jose Sharks,/api/v1/teams/28,5,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020040/content,REG,2014-10-14,2015
2014020042,/api/v1/game/2014020042/feed/live,R,20142015,2014-10-14T23:00:00Z,Final,7,Final,7,FALSE,4,25,Dallas Stars,/api/v1/teams/25,2,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2014020042/content,REG,2014-10-14,2015
2014020041,/api/v1/game/2014020041/feed/live,R,20142015,2014-10-14T23:30:00Z,Final,7,Final,7,FALSE,4,7,Buffalo Sabres,/api/v1/teams/7,3,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2014020041/content,REG,2014-10-14,2015
2014020043,/api/v1/game/2014020043/feed/live,R,20142015,2014-10-14T23:30:00Z,Final,7,Final,7,FALSE,2,21,Colorado Avalanche,/api/v1/teams/21,3,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020043/content,REG,2014-10-14,2015
2014020044,/api/v1/game/2014020044/feed/live,R,20142015,2014-10-14T23:30:00Z,Final,7,Final,7,FALSE,2,1,New Jersey Devils,/api/v1/teams/1,1,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2014020044/content,REG,2014-10-14,2015
2014020045,/api/v1/game/2014020045/feed/live,R,20142015,2014-10-15T00:00:00Z,Final,7,Final,7,FALSE,3,20,Calgary Flames,/api/v1/teams/20,2,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2014020045/content,REG,2014-10-15,2015
2014020046,/api/v1/game/2014020046/feed/live,R,20142015,2014-10-15T02:30:00Z,Final,7,Final,7,FALSE,1,22,Edmonton Oilers,/api/v1/teams/22,6,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020046/content,REG,2014-10-15,2015
2014020048,/api/v1/game/2014020048/feed/live,R,20142015,2014-10-16T00:00:00Z,Final,7,Final,7,FALSE,2,20,Calgary Flames,/api/v1/teams/20,1,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2014020048/content,REG,2014-10-16,2015
2014020047,/api/v1/game/2014020047/feed/live,R,20142015,2014-10-16T00:00:00Z,Final,7,Final,7,FALSE,3,6,Boston Bruins,/api/v1/teams/6,2,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2014020047/content,REG,2014-10-16,2015
2014020049,/api/v1/game/2014020049/feed/live,R,20142015,2014-10-16T02:30:00Z,Final,7,Final,7,FALSE,4,22,Edmonton Oilers,/api/v1/teams/22,7,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2014020049/content,REG,2014-10-16,2015
2014020050,/api/v1/game/2014020050/feed/live,R,20142015,2014-10-16T23:00:00Z,Final,7,Final,7,FALSE,3,28,San Jose Sharks,/api/v1/teams/28,4,2,New York Islanders,/api/v1/teams/2,,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,/api/v1/game/2014020050/content,REG,2014-10-16,2015
2014020051,/api/v1/game/2014020051/feed/live,R,20142015,2014-10-16T23:00:00Z,Final,7,Final,7,FALSE,3,25,Dallas Stars,/api/v1/teams/25,2,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2014020051/content,REG,2014-10-16,2015
2014020052,/api/v1/game/2014020052/feed/live,R,20142015,2014-10-16T23:00:00Z,Final,7,Final,7,FALSE,2,1,New Jersey Devils,/api/v1/teams/1,6,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020052/content,REG,2014-10-16,2015
2014020057,/api/v1/game/2014020057/feed/live,R,20142015,2014-10-16T23:00:00Z,Final,7,Final,7,FALSE,1,12,Carolina Hurricanes,/api/v1/teams/12,2,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020057/content,REG,2014-10-16,2015
2014020053,/api/v1/game/2014020053/feed/live,R,20142015,2014-10-16T23:30:00Z,Final,7,Final,7,FALSE,4,6,Boston Bruins,/api/v1/teams/6,6,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020053/content,REG,2014-10-16,2015
2014020054,/api/v1/game/2014020054/feed/live,R,20142015,2014-10-16T23:30:00Z,Final,7,Final,7,FALSE,3,21,Colorado Avalanche,/api/v1/teams/21,5,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2014020054/content,REG,2014-10-16,2015
2014020055,/api/v1/game/2014020055/feed/live,R,20142015,2014-10-17T02:30:00Z,Final,7,Final,7,FALSE,0,19,St. Louis Blues,/api/v1/teams/19,1,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020055/content,REG,2014-10-17,2015
2014020056,/api/v1/game/2014020056/feed/live,R,20142015,2014-10-17T23:00:00Z,Final,7,Final,7,FALSE,1,13,Florida Panthers,/api/v1/teams/13,0,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2014020056/content,REG,2014-10-17,2015
2014020058,/api/v1/game/2014020058/feed/live,R,20142015,2014-10-17T23:00:00Z,Final,7,Final,7,FALSE,2,20,Calgary Flames,/api/v1/teams/20,3,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2014020058/content,REG,2014-10-17,2015
2014020059,/api/v1/game/2014020059/feed/live,R,20142015,2014-10-17T23:30:00Z,Final,7,Final,7,FALSE,4,17,Detroit Red Wings,/api/v1/teams/17,1,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2014020059/content,REG,2014-10-17,2015
2014020060,/api/v1/game/2014020060/feed/live,R,20142015,2014-10-18T00:00:00Z,Final,7,Final,7,FALSE,2,18,Nashville Predators,/api/v1/teams/18,0,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020060/content,REG,2014-10-18,2015
2014020061,/api/v1/game/2014020061/feed/live,R,20142015,2014-10-18T01:30:00Z,Final,7,Final,7,FALSE,2,23,Vancouver Canucks,/api/v1/teams/23,0,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020061/content,REG,2014-10-18,2015
2014020062,/api/v1/game/2014020062/feed/live,R,20142015,2014-10-18T02:00:00Z,Final,7,Final,7,FALSE,1,30,Minnesota Wild,/api/v1/teams/30,2,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2014020062/content,REG,2014-10-18,2015
2014020063,/api/v1/game/2014020063/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,4,6,Boston Bruins,/api/v1/teams/6,0,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2014020063/content,REG,2014-10-18,2015
2014020064,/api/v1/game/2014020064/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,2,21,Colorado Avalanche,/api/v1/teams/21,3,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020064/content,REG,2014-10-18,2015
2014020065,/api/v1/game/2014020065/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,3,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2014020065/content,REG,2014-10-18,2015
2014020066,/api/v1/game/2014020066/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,0,10,Toronto Maple Leafs,/api/v1/teams/10,1,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2014020066/content,REG,2014-10-18,2015
2014020067,/api/v1/game/2014020067/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,4,28,San Jose Sharks,/api/v1/teams/28,2,1,New Jersey Devils,/api/v1/teams/1,,Prudential Center,/api/v1/venues/null,/api/v1/game/2014020067/content,REG,2014-10-18,2015
2014020068,/api/v1/game/2014020068/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,1,2,New York Islanders,/api/v1/teams/2,3,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2014020068/content,REG,2014-10-18,2015
2014020069,/api/v1/game/2014020069/feed/live,R,20142015,2014-10-18T23:00:00Z,Final,7,Final,7,FALSE,1,13,Florida Panthers,/api/v1/teams/13,2,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2014020069/content,REG,2014-10-18,2015
2014020070,/api/v1/game/2014020070/feed/live,R,20142015,2014-10-19T00:00:00Z,Final,7,Final,7,FALSE,6,4,Philadelphia Flyers,/api/v1/teams/4,5,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2014020070/content,REG,2014-10-19,2015
2014020071,/api/v1/game/2014020071/feed/live,R,20142015,2014-10-19T00:30:00Z,Final,7,Final,7,FALSE,1,18,Nashville Predators,/api/v1/teams/18,2,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2014020071/content,REG,2014-10-19,2015
2014020072,/api/v1/game/2014020072/feed/live,R,20142015,2014-10-19T01:00:00Z,Final,7,Final,7,FALSE,6,19,St. Louis Blues,/api/v1/teams/19,1,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2014020072/content,REG,2014-10-19,2015
2014020073,/api/v1/game/2014020073/feed/live,R,20142015,2014-10-19T02:00:00Z,Final,7,Final,7,FALSE,4,14,Tampa Bay Lightning,/api/v1/teams/14,2,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2014020073/content,REG,2014-10-19,2015
2014020074,/api/v1/game/2014020074/feed/live,R,20142015,2014-10-19T19:00:00Z,Final,7,Final,7,FALSE,1,30,Minnesota Wild,/api/v1/teams/30,2,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2014020074/content,REG,2014-10-19,2015
2014020075,/api/v1/game/2014020075/feed/live,R,20142015,2014-10-19T21:00:00Z,Final,7,Final,7,FALSE,0,28,San Jose Sharks,/api/v1/teams/28,4,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2014020075/content,REG,2014-10-19,2015
2014020076,/api/v1/game/2014020076/feed/live,R,20142015,2014-10-19T23:00:00Z,Final,7,Final,7,FALSE,4,20,Calgary Flames,/api/v1/teams/20,1,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020076/content,REG,2014-10-19,2015
2014020077,/api/v1/game/2014020077/feed/live,R,20142015,2014-10-20T00:00:00Z,Final,7,Final,7,FALSE,0,19,St. Louis Blues,/api/v1/teams/19,3,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2014020077/content,REG,2014-10-20,2015
2014020078,/api/v1/game/2014020078/feed/live,R,20142015,2014-10-21T01:30:00Z,Final,7,Final,7,FALSE,2,14,Tampa Bay Lightning,/api/v1/teams/14,3,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2014020078/content,REG,2014-10-21,2015
2014020079,/api/v1/game/2014020079/feed/live,R,20142015,2014-10-21T23:00:00Z,Final,7,Final,7,FALSE,3,28,San Jose Sharks,/api/v1/teams/28,5,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2014020079/content,REG,2014-10-21,2015
2014020080,/api/v1/game/2014020080/feed/live,R,20142015,2014-10-21T23:00:00Z,Final,7,Final,7,FALSE,4,3,New York Rangers,/api/v1/teams/3,3,1,New Jersey Devils,/api/v1/teams/1,,Prudential Center,/api/v1/venues/null,/api/v1/game/2014020080/content,REG,2014-10-21,2015
2014020081,/api/v1/game/2014020081/feed/live,R,20142015,2014-10-21T23:00:00Z,Final,7,Final,7,FALSE,5,10,Toronto Maple Leafs,/api/v1/teams/10,2,2,New York Islanders,/api/v1/teams/2,,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,/api/v1/game/2014020081/content,REG,2014-10-21,2015
2014020082,/api/v1/game/2014020082/feed/live,R,20142015,2014-10-21T23:30:00Z,Final,7,Final,7,FALSE,1,17,Detroit Red Wings,/api/v1/teams/17,2,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2014020082/content,REG,2014-10-21,2015
2014020083,/api/v1/game/2014020083/feed/live,R,20142015,2014-10-22T00:00:00Z,Final,7,Final,7,FALSE,3,53,Arizona Coyotes,/api/v1/teams/53,4,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2014020083/content,REG,2014-10-22,2015
2014020084,/api/v1/game/2014020084/feed/live,R,20142015,2014-10-22T00:00:00Z,Final,7,Final,7,FALSE,1,12,Carolina Hurricanes,/api/v1/teams/12,3,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2014020084/content,REG,2014-10-22,2015
2014020085,/api/v1/game/2014020085/feed/live,R,20142015,2014-10-22T00:30:00Z,Final,7,Final,7,FALSE,0,4,Philadelphia Flyers,/api/v1/teams/4,4,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2014020085/content,REG,2014-10-22,2015
