game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_name,venue_link,venue_id,content_link,game_type,game_date,season,PBP,team_box,player_box
2023020139,/api/v1/game/2023020139/feed/live,R,20232024,2023-11-01T00:00:00Z,Final,7,Final,7,FALSE,4,26,Los Angeles Kings,/api/v1/teams/26,1,10,Toronto Maple Leafs,/api/v1/teams/10,Scotiabank Arena,/api/v1/venues/null,,/api/v1/game/2023020139/content,REG,2023-11-01,2024,TRUE,TRUE,TRUE
2023020140,/api/v1/game/2023020140/feed/live,R,20232024,2023-11-01T02:00:00Z,Final,7,Final,7,FALSE,2,18,Nashville Predators,/api/v1/teams/18,5,23,Vancouver Canucks,/api/v1/teams/23,Rogers Arena,/api/v1/venues/5073,5073,/api/v1/game/2023020140/content,REG,2023-11-01,2024,TRUE,TRUE,TRUE
2023020136,/api/v1/game/2023020136/feed/live,R,20232024,2023-10-31T00:00:00Z,Final,7,Final,7,FALSE,3,29,Columbus Blue Jackets,/api/v1/teams/29,5,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2023020136/content,REG,2023-10-31,2024,TRUE,TRUE,TRUE
2023020137,/api/v1/game/2023020137/feed/live,R,20232024,2023-10-31T02:00:00Z,Final,7,Final,7,FALSE,1,16,Chicago Blackhawks,/api/v1/teams/16,8,53,Arizona Coyotes,/api/v1/teams/53,Mullett Arena,/api/v1/venues/null,,/api/v1/game/2023020137/content,REG,2023-10-31,2024,TRUE,TRUE,TRUE
2023020138,/api/v1/game/2023020138/feed/live,R,20232024,2023-10-31T02:00:00Z,Final,7,Final,7,FALSE,2,8,Montréal Canadiens,/api/v1/teams/8,3,54,Vegas Golden Knights,/api/v1/teams/54,T-Mobile Arena,/api/v1/venues/5178,5178,/api/v1/game/2023020138/content,REG,2023-10-31,2024,TRUE,TRUE,TRUE
2023020130,/api/v1/game/2023020130/feed/live,R,20232024,2023-10-30T23:00:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,3,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2023020130/content,REG,2023-10-30,2024,TRUE,TRUE,TRUE
2023020131,/api/v1/game/2023020131/feed/live,R,20232024,2023-10-30T23:00:00Z,Final,7,Final,7,FALSE,3,12,Carolina Hurricanes,/api/v1/teams/12,2,4,Philadelphia Flyers,/api/v1/teams/4,Wells Fargo Center,/api/v1/venues/5096,5096,/api/v1/game/2023020131/content,REG,2023-10-30,2024,TRUE,TRUE,TRUE
2023020132,/api/v1/game/2023020132/feed/live,R,20232024,2023-10-30T23:00:00Z,Final,7,Final,7,FALSE,4,24,Anaheim Ducks,/api/v1/teams/24,3,5,Pittsburgh Penguins,/api/v1/teams/5,PPG Paints Arena,/api/v1/venues/5034,5034,/api/v1/game/2023020132/content,REG,2023-10-30,2024,TRUE,TRUE,TRUE
2023020133,/api/v1/game/2023020133/feed/live,R,20232024,2023-10-30T23:00:00Z,Final,7,Final,7,FALSE,4,55,Seattle Kraken,/api/v1/teams/55,3,14,Tampa Bay Lightning,/api/v1/teams/14,Amalie Arena,/api/v1/venues/5017,5017,/api/v1/game/2023020133/content,REG,2023-10-30,2024,TRUE,TRUE,TRUE
2023020135,/api/v1/game/2023020135/feed/live,R,20232024,2023-10-30T23:30:00Z,Final,7,Final,7,FALSE,3,3,New York Rangers,/api/v1/teams/3,2,52,Winnipeg Jets,/api/v1/teams/52,Canada Life Centre,/api/v1/venues/5058,5058,/api/v1/game/2023020135/content,REG,2023-10-30,2024,TRUE,TRUE,TRUE
