game_id,link,game_type_abbreviation,season_full,game_date,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_id,venue_name,venue_link,content_link,game_type
2012020018,/api/v1/game/2012020018/feed/live,R,20122013,2013-01-21T02:00:00Z,Final,7,Final,7,FALSE,3,22,Edmonton Oilers,/api/v1/teams/22,2,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2012020018/content,REG
2012020019,/api/v1/game/2012020019/feed/live,R,20122013,2013-01-21T03:00:00Z,Final,7,Final,7,FALSE,6,16,Chicago Blackhawks,/api/v1/teams/16,4,27,Phoenix Coyotes,/api/v1/teams/27,,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2012020019/content,REG
2012020020,/api/v1/game/2012020020/feed/live,R,20122013,2013-01-21T18:00:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,2,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2012020020/content,REG
2012020021,/api/v1/game/2012020021/feed/live,R,20122013,2013-01-21T18:00:00Z,Final,7,Final,7,FALSE,3,14,Tampa Bay Lightning,/api/v1/teams/14,4,2,New York Islanders,/api/v1/teams/2,,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,/api/v1/game/2012020021/content,REG
2012020022,/api/v1/game/2012020022/feed/live,R,20122013,2013-01-21T23:00:00Z,Final,7,Final,7,FALSE,4,19,St. Louis Blues,/api/v1/teams/19,3,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2012020022/content,REG
2012020023,/api/v1/game/2012020023/feed/live,R,20122013,2013-01-22T00:00:00Z,Final,7,Final,7,FALSE,2,7,Buffalo Sabres,/api/v1/teams/7,1,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2012020023/content,REG
2012020024,/api/v1/game/2012020024/feed/live,R,20122013,2013-01-22T00:30:00Z,Final,7,Final,7,FALSE,0,13,Florida Panthers,/api/v1/teams/13,4,9,Ottawa Senators,/api/v1/teams/9,,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2012020024/content,REG
2012020025,/api/v1/game/2012020025/feed/live,R,20122013,2013-01-22T00:30:00Z,Final,7,Final,7,FALSE,4,17,Detroit Red Wings,/api/v1/teams/17,3,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2012020025/content,REG
2012020026,/api/v1/game/2012020026/feed/live,R,20122013,2013-01-22T02:00:00Z,Final,7,Final,7,FALSE,5,24,Anaheim Ducks,/api/v1/teams/24,4,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2012020026/content,REG
2012020027,/api/v1/game/2012020027/feed/live,R,20122013,2013-01-23T00:00:00Z,Final,7,Final,7,FALSE,4,52,Winnipeg Jets,/api/v1/teams/52,2,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2012020027/content,REG
2012020028,/api/v1/game/2012020028/feed/live,R,20122013,2013-01-23T00:00:00Z,Final,7,Final,7,FALSE,4,14,Tampa Bay Lightning,/api/v1/teams/14,1,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2012020028/content,REG
2012020029,/api/v1/game/2012020029/feed/live,R,20122013,2013-01-23T00:30:00Z,Final,7,Final,7,FALSE,1,13,Florida Panthers,/api/v1/teams/13,4,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2012020029/content,REG
2012020030,/api/v1/game/2012020030/feed/live,R,20122013,2013-01-23T00:30:00Z,Final,7,Final,7,FALSE,0,4,Philadelphia Flyers,/api/v1/teams/4,3,1,New Jersey Devils,/api/v1/teams/1,,Prudential Center,/api/v1/venues/null,/api/v1/game/2012020030/content,REG
2012020031,/api/v1/game/2012020031/feed/live,R,20122013,2013-01-23T00:30:00Z,Final,7,Final,7,FALSE,2,25,Dallas Stars,/api/v1/teams/25,1,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2012020031/content,REG
2012020032,/api/v1/game/2012020032/feed/live,R,20122013,2013-01-23T01:00:00Z,Final,7,Final,7,FALSE,3,18,Nashville Predators,/api/v1/teams/18,1,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2012020032/content,REG
2012020033,/api/v1/game/2012020033/feed/live,R,20122013,2013-01-23T01:30:00Z,Final,7,Final,7,FALSE,2,19,St. Louis Blues,/api/v1/teams/19,3,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2012020033/content,REG
2012020034,/api/v1/game/2012020034/feed/live,R,20122013,2013-01-23T02:00:00Z,Final,7,Final,7,FALSE,1,26,Los Angeles Kings,/api/v1/teams/26,3,21,Colorado Avalanche,/api/v1/teams/21,,Pepsi Center,/api/v1/venues/null,/api/v1/game/2012020034/content,REG
2012020035,/api/v1/game/2012020035/feed/live,R,20122013,2013-01-23T03:00:00Z,Final,7,Final,7,FALSE,6,28,San Jose Sharks,/api/v1/teams/28,3,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2012020035/content,REG
2012020036,/api/v1/game/2012020036/feed/live,R,20122013,2013-01-24T00:00:00Z,Final,7,Final,7,FALSE,5,10,Toronto Maple Leafs,/api/v1/teams/10,2,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2012020036/content,REG
2012020037,/api/v1/game/2012020037/feed/live,R,20122013,2013-01-24T00:30:00Z,Final,7,Final,7,FALSE,3,6,Boston Bruins,/api/v1/teams/6,4,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2012020037/content,REG
2012020038,/api/v1/game/2012020038/feed/live,R,20122013,2013-01-24T03:00:00Z,Final,7,Final,7,FALSE,2,20,Calgary Flames,/api/v1/teams/20,3,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2012020038/content,REG
2012020039,/api/v1/game/2012020039/feed/live,R,20122013,2013-01-24T03:00:00Z,Final,7,Final,7,FALSE,1,29,Columbus Blue Jackets,/api/v1/teams/29,5,27,Phoenix Coyotes,/api/v1/teams/27,,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2012020039/content,REG
2012020040,/api/v1/game/2012020040/feed/live,R,20122013,2013-01-25T00:00:00Z,Final,7,Final,7,FALSE,7,2,New York Islanders,/api/v1/teams/2,4,10,Toronto Maple Leafs,/api/v1/teams/10,5015,Air Canada Centre,/api/v1/venues/5015,/api/v1/game/2012020040/content,REG
2012020041,/api/v1/game/2012020041/feed/live,R,20122013,2013-01-25T00:00:00Z,Final,7,Final,7,FALSE,1,3,New York Rangers,/api/v1/teams/3,2,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2012020041/content,REG
2012020042,/api/v1/game/2012020042/feed/live,R,20122013,2013-01-25T00:00:00Z,Final,7,Final,7,FALSE,4,8,Montréal Canadiens,/api/v1/teams/8,1,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2012020042/content,REG
2012020043,/api/v1/game/2012020043/feed/live,R,20122013,2013-01-25T00:00:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,6,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2012020043/content,REG
2012020044,/api/v1/game/2012020044/feed/live,R,20122013,2013-01-25T00:30:00Z,Final,7,Final,7,FALSE,3,9,Ottawa Senators,/api/v1/teams/9,1,13,Florida Panthers,/api/v1/teams/13,,BB&T Center,/api/v1/venues/null,/api/v1/game/2012020044/content,REG
2012020045,/api/v1/game/2012020045/feed/live,R,20122013,2013-01-25T01:00:00Z,Final,7,Final,7,FALSE,0,18,Nashville Predators,/api/v1/teams/18,3,19,St. Louis Blues,/api/v1/teams/19,,Scottrade Center,/api/v1/venues/null,/api/v1/game/2012020045/content,REG
2012020046,/api/v1/game/2012020046/feed/live,R,20122013,2013-01-25T01:30:00Z,Final,7,Final,7,FALSE,3,16,Chicago Blackhawks,/api/v1/teams/16,2,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2012020046/content,REG
2012020047,/api/v1/game/2012020047/feed/live,R,20122013,2013-01-25T02:00:00Z,Final,7,Final,7,FALSE,0,29,Columbus Blue Jackets,/api/v1/teams/29,4,21,Colorado Avalanche,/api/v1/teams/21,,Pepsi Center,/api/v1/venues/null,/api/v1/game/2012020047/content,REG
2012020048,/api/v1/game/2012020048/feed/live,R,20122013,2013-01-25T02:30:00Z,Final,7,Final,7,FALSE,1,26,Los Angeles Kings,/api/v1/teams/26,2,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2012020048/content,REG
2012020049,/api/v1/game/2012020049/feed/live,R,20122013,2013-01-25T03:30:00Z,Final,7,Final,7,FALSE,3,27,Phoenix Coyotes,/api/v1/teams/27,5,28,San Jose Sharks,/api/v1/teams/28,,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2012020049/content,REG
2012020050,/api/v1/game/2012020050/feed/live,R,20122013,2013-01-26T00:00:00Z,Final,7,Final,7,FALSE,2,2,New York Islanders,/api/v1/teams/2,4,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2012020050/content,REG
2012020051,/api/v1/game/2012020051/feed/live,R,20122013,2013-01-26T00:00:00Z,Final,7,Final,7,FALSE,3,12,Carolina Hurricanes,/api/v1/teams/12,1,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2012020051/content,REG
2012020052,/api/v1/game/2012020052/feed/live,R,20122013,2013-01-26T00:00:00Z,Final,7,Final,7,FALSE,2,15,Washington Capitals,/api/v1/teams/15,3,1,New Jersey Devils,/api/v1/teams/1,,Prudential Center,/api/v1/venues/null,/api/v1/game/2012020052/content,REG
2012020053,/api/v1/game/2012020053/feed/live,R,20122013,2013-01-26T00:30:00Z,Final,7,Final,7,FALSE,4,9,Ottawa Senators,/api/v1/teams/9,6,14,Tampa Bay Lightning,/api/v1/teams/14,,Tampa Bay Times Forum,/api/v1/venues/null,/api/v1/game/2012020053/content,REG
2012020054,/api/v1/game/2012020054/feed/live,R,20122013,2013-01-26T00:30:00Z,Final,7,Final,7,FALSE,3,30,Minnesota Wild,/api/v1/teams/30,5,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2012020054/content,REG
2012020055,/api/v1/game/2012020055/feed/live,R,20122013,2013-01-26T01:00:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,4,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2012020055/content,REG
2012020056,/api/v1/game/2012020056/feed/live,R,20122013,2013-01-26T03:00:00Z,Final,7,Final,7,FALSE,5,23,Vancouver Canucks,/api/v1/teams/23,0,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2012020056/content,REG
2012020057,/api/v1/game/2012020057/feed/live,R,20122013,2013-01-26T21:00:00Z,Final,7,Final,7,FALSE,0,21,Colorado Avalanche,/api/v1/teams/21,4,28,San Jose Sharks,/api/v1/teams/28,,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2012020057/content,REG
2012020058,/api/v1/game/2012020058/feed/live,R,20122013,2013-01-27T00:00:00Z,Final,7,Final,7,FALSE,2,10,Toronto Maple Leafs,/api/v1/teams/10,5,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2012020058/content,REG
2012020059,/api/v1/game/2012020059/feed/live,R,20122013,2013-01-27T00:00:00Z,Final,7,Final,7,FALSE,3,16,Chicago Blackhawks,/api/v1/teams/16,2,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2012020059/content,REG
2012020060,/api/v1/game/2012020060/feed/live,R,20122013,2013-01-27T00:30:00Z,Final,7,Final,7,FALSE,7,4,Philadelphia Flyers,/api/v1/teams/4,1,13,Florida Panthers,/api/v1/teams/13,,BB&T Center,/api/v1/venues/null,/api/v1/game/2012020060/content,REG
2012020062,/api/v1/game/2012020062/feed/live,R,20122013,2013-01-27T01:00:00Z,Final,7,Final,7,FALSE,4,26,Los Angeles Kings,/api/v1/teams/26,2,27,Phoenix Coyotes,/api/v1/teams/27,,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2012020062/content,REG
2012020061,/api/v1/game/2012020061/feed/live,R,20122013,2013-01-27T01:00:00Z,Final,7,Final,7,FALSE,4,19,St. Louis Blues,/api/v1/teams/19,3,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2012020061/content,REG
2012020063,/api/v1/game/2012020063/feed/live,R,20122013,2013-01-27T03:00:00Z,Final,7,Final,7,FALSE,3,22,Edmonton Oilers,/api/v1/teams/22,4,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2012020063/content,REG
2012020064,/api/v1/game/2012020064/feed/live,R,20122013,2013-01-27T03:30:00Z,Final,7,Final,7,FALSE,2,18,Nashville Predators,/api/v1/teams/18,3,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2012020064/content,REG
2012020065,/api/v1/game/2012020065/feed/live,R,20122013,2013-01-27T20:00:00Z,Final,7,Final,7,FALSE,2,7,Buffalo Sabres,/api/v1/teams/7,3,15,Washington Capitals,/api/v1/teams/15,,Verizon Center,/api/v1/venues/null,/api/v1/game/2012020065/content,REG
2012020066,/api/v1/game/2012020066/feed/live,R,20122013,2013-01-27T22:00:00Z,Final,7,Final,7,FALSE,2,5,Pittsburgh Penguins,/api/v1/teams/5,1,9,Ottawa Senators,/api/v1/teams/9,,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2012020066/content,REG
2012020067,/api/v1/game/2012020067/feed/live,R,20122013,2013-01-27T23:00:00Z,Final,7,Final,7,FALSE,3,1,New Jersey Devils,/api/v1/teams/1,4,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2012020067/content,REG
2012020068,/api/v1/game/2012020068/feed/live,R,20122013,2013-01-27T23:00:00Z,Final,7,Final,7,FALSE,1,4,Philadelphia Flyers,/api/v1/teams/4,5,14,Tampa Bay Lightning,/api/v1/teams/14,,Tampa Bay Times Forum,/api/v1/venues/null,/api/v1/game/2012020068/content,REG
2012020069,/api/v1/game/2012020069/feed/live,R,20122013,2013-01-28T00:00:00Z,Final,7,Final,7,FALSE,1,17,Detroit Red Wings,/api/v1/teams/17,2,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2012020069/content,REG
2012020072,/api/v1/game/2012020072/feed/live,R,20122013,2013-01-28T01:00:00Z,Final,7,Final,7,FALSE,1,23,Vancouver Canucks,/api/v1/teams/23,4,28,San Jose Sharks,/api/v1/teams/28,,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2012020072/content,REG
2012020070,/api/v1/game/2012020070/feed/live,R,20122013,2013-01-28T01:00:00Z,Final,7,Final,7,FALSE,4,2,New York Islanders,/api/v1/teams/2,5,52,Winnipeg Jets,/api/v1/teams/52,,MTS Centre,/api/v1/venues/null,/api/v1/game/2012020070/content,REG
2012020071,/api/v1/game/2012020071/feed/live,R,20122013,2013-01-28T01:00:00Z,Final,7,Final,7,FALSE,4,30,Minnesota Wild,/api/v1/teams/30,5,19,St. Louis Blues,/api/v1/teams/19,,Scottrade Center,/api/v1/venues/null,/api/v1/game/2012020071/content,REG
2012020073,/api/v1/game/2012020073/feed/live,R,20122013,2013-01-29T00:00:00Z,Final,7,Final,7,FALSE,5,6,Boston Bruins,/api/v1/teams/6,3,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2012020073/content,REG
2012020074,/api/v1/game/2012020074/feed/live,R,20122013,2013-01-29T00:00:00Z,Final,7,Final,7,FALSE,1,25,Dallas Stars,/api/v1/teams/25,2,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2012020074/content,REG
2012020075,/api/v1/game/2012020075/feed/live,R,20122013,2013-01-29T02:00:00Z,Final,7,Final,7,FALSE,0,18,Nashville Predators,/api/v1/teams/18,4,27,Phoenix Coyotes,/api/v1/teams/27,,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2012020075/content,REG
2012020076,/api/v1/game/2012020076/feed/live,R,20122013,2013-01-29T02:30:00Z,Final,7,Final,7,FALSE,1,21,Colorado Avalanche,/api/v1/teams/21,4,22,Edmonton Oilers,/api/v1/teams/22,5072,Rexall Place,/api/v1/venues/5072,/api/v1/game/2012020076/content,REG
2012020077,/api/v1/game/2012020077/feed/live,R,20122013,2013-01-29T03:30:00Z,Final,7,Final,7,FALSE,2,23,Vancouver Canucks,/api/v1/teams/23,3,26,Los Angeles Kings,/api/v1/teams/26,5081,STAPLES Center,/api/v1/venues/5081,/api/v1/game/2012020077/content,REG
2012020078,/api/v1/game/2012020078/feed/live,R,20122013,2013-01-30T00:00:00Z,Final,7,Final,7,FALSE,1,1,New Jersey Devils,/api/v1/teams/1,2,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2012020078/content,REG
2012020079,/api/v1/game/2012020079/feed/live,R,20122013,2013-01-30T00:00:00Z,Final,7,Final,7,FALSE,4,10,Toronto Maple Leafs,/api/v1/teams/10,3,7,Buffalo Sabres,/api/v1/teams/7,,First Niagara Center,/api/v1/venues/null,/api/v1/game/2012020079/content,REG
2012020080,/api/v1/game/2012020080/feed/live,R,20122013,2013-01-30T00:00:00Z,Final,7,Final,7,FALSE,1,4,Philadelphia Flyers,/api/v1/teams/4,2,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2012020080/content,REG
2012020081,/api/v1/game/2012020081/feed/live,R,20122013,2013-01-30T00:30:00Z,Final,7,Final,7,FALSE,3,52,Winnipeg Jets,/api/v1/teams/52,4,8,Montréal Canadiens,/api/v1/teams/8,,Centre Bell,/api/v1/venues/null,/api/v1/game/2012020081/content,REG
2012020082,/api/v1/game/2012020082/feed/live,R,20122013,2013-01-30T00:30:00Z,Final,7,Final,7,FALSE,2,15,Washington Capitals,/api/v1/teams/15,3,9,Ottawa Senators,/api/v1/teams/9,,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2012020082/content,REG
2012020083,/api/v1/game/2012020083/feed/live,R,20122013,2013-01-30T00:30:00Z,Final,7,Final,7,FALSE,4,2,New York Islanders,/api/v1/teams/2,1,5,Pittsburgh Penguins,/api/v1/teams/5,,CONSOL Energy Center,/api/v1/venues/null,/api/v1/game/2012020083/content,REG
2012020084,/api/v1/game/2012020084/feed/live,R,20122013,2013-01-30T00:30:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,5,14,Tampa Bay Lightning,/api/v1/teams/14,,Tampa Bay Times Forum,/api/v1/venues/null,/api/v1/game/2012020084/content,REG
2012020085,/api/v1/game/2012020085/feed/live,R,20122013,2013-01-30T00:30:00Z,Final,7,Final,7,FALSE,1,25,Dallas Stars,/api/v1/teams/25,4,17,Detroit Red Wings,/api/v1/teams/17,5047,Joe Louis Arena,/api/v1/venues/5047,/api/v1/game/2012020085/content,REG
2012020086,/api/v1/game/2012020086/feed/live,R,20122013,2013-01-30T01:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,3,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2012020086/content,REG
2012020087,/api/v1/game/2012020087/feed/live,R,20122013,2013-01-30T03:30:00Z,Final,7,Final,7,FALSE,2,24,Anaheim Ducks,/api/v1/teams/24,3,28,San Jose Sharks,/api/v1/teams/28,,HP Pavilion at San Jose,/api/v1/venues/null,/api/v1/game/2012020087/content,REG
2012020088,/api/v1/game/2012020088/feed/live,R,20122013,2013-01-31T00:00:00Z,Final,7,Final,7,FALSE,1,8,Montréal Canadiens,/api/v1/teams/8,5,9,Ottawa Senators,/api/v1/teams/9,,Scotiabank Place,/api/v1/venues/null,/api/v1/game/2012020088/content,REG
2012020089,/api/v1/game/2012020089/feed/live,R,20122013,2013-01-31T01:00:00Z,Final,7,Final,7,FALSE,2,16,Chicago Blackhawks,/api/v1/teams/16,3,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2012020089/content,REG
2012020090,/api/v1/game/2012020090/feed/live,R,20122013,2013-01-31T02:30:00Z,Final,7,Final,7,FALSE,2,22,Edmonton Oilers,/api/v1/teams/22,1,27,Phoenix Coyotes,/api/v1/teams/27,,Jobing.com Arena,/api/v1/venues/null,/api/v1/game/2012020090/content,REG
2012020091,/api/v1/game/2012020091/feed/live,R,20122013,2013-01-31T03:00:00Z,Final,7,Final,7,FALSE,0,21,Colorado Avalanche,/api/v1/teams/21,3,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2012020091/content,REG
2012020092,/api/v1/game/2012020092/feed/live,R,20122013,2013-02-01T00:00:00Z,Final,7,Final,7,FALSE,7,7,Buffalo Sabres,/api/v1/teams/7,4,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2012020092/content,REG
