game_id,link,game_type_abbreviation,season_full,game_date_time,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,away_score,away_team_id,away_team_name,away_team_link,home_score,home_team_id,home_team_name,home_team_link,venue_name,venue_link,venue_id,content_link,game_type,game_date
2011020001,/api/v1/game/2011020001/feed/live,R,20112012,2011-10-06T23:00:00Z,Final,7,Final,7,FALSE,2,4,Philadelphia Flyers,/api/v1/teams/4,1,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2011020001/content,REG,2011-10-06
2011020002,/api/v1/game/2011020002/feed/live,R,20112012,2011-10-06T23:00:00Z,Final,7,Final,7,FALSE,0,8,Montréal Canadiens,/api/v1/teams/8,2,10,Toronto Maple Leafs,/api/v1/teams/10,Air Canada Centre,/api/v1/venues/5015,5015,/api/v1/game/2011020002/content,REG,2011-10-06
2011020003,/api/v1/game/2011020003/feed/live,R,20112012,2011-10-07T02:00:00Z,Final,7,Final,7,FALSE,4,5,Pittsburgh Penguins,/api/v1/teams/5,3,23,Vancouver Canucks,/api/v1/teams/23,Rogers Arena,/api/v1/venues/5073,5073,/api/v1/game/2011020003/content,REG,2011-10-07
2011020009,/api/v1/game/2011020009/feed/live,R,20112012,2011-10-07T17:00:00Z,Final,7,Final,7,FALSE,2,3,New York Rangers,/api/v1/teams/3,3,26,Los Angeles Kings,/api/v1/teams/26,Ericsson Globe,/api/v1/venues/null,,/api/v1/game/2011020009/content,REG,2011-10-07
2011020007,/api/v1/game/2011020007/feed/live,R,20112012,2011-10-07T17:00:00Z,Final,7,Final,7,FALSE,1,24,Anaheim Ducks,/api/v1/teams/24,4,7,Buffalo Sabres,/api/v1/teams/7,Hartwall Areena,/api/v1/venues/null,,/api/v1/game/2011020007/content,REG,2011-10-07
2011020004,/api/v1/game/2011020004/feed/live,R,20112012,2011-10-07T23:00:00Z,Final,7,Final,7,FALSE,5,14,Tampa Bay Lightning,/api/v1/teams/14,1,12,Carolina Hurricanes,/api/v1/teams/12,RBC Center,/api/v1/venues/null,,/api/v1/game/2011020004/content,REG,2011-10-07
2011020005,/api/v1/game/2011020005/feed/live,R,20112012,2011-10-07T23:00:00Z,Final,7,Final,7,FALSE,3,9,Ottawa Senators,/api/v1/teams/9,5,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,5047,/api/v1/game/2011020005/content,REG,2011-10-07
2011020006,/api/v1/game/2011020006/feed/live,R,20112012,2011-10-07T23:00:00Z,Final,7,Final,7,FALSE,3,18,Nashville Predators,/api/v1/teams/18,2,29,Columbus Blue Jackets,/api/v1/teams/29,Nationwide Arena,/api/v1/venues/5059,5059,/api/v1/game/2011020006/content,REG,2011-10-07
2011020008,/api/v1/game/2011020008/feed/live,R,20112012,2011-10-08T00:30:00Z,Final,7,Final,7,FALSE,1,16,Chicago Blackhawks,/api/v1/teams/16,2,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2011020008/content,REG,2011-10-08
2011020020,/api/v1/game/2011020020/feed/live,R,20112012,2011-10-08T17:00:00Z,Final,7,Final,7,FALSE,1,3,New York Rangers,/api/v1/teams/3,2,24,Anaheim Ducks,/api/v1/teams/24,Ericsson Globe,/api/v1/venues/null,,/api/v1/game/2011020020/content,REG,2011-10-08
2011020022,/api/v1/game/2011020022/feed/live,R,20112012,2011-10-08T18:00:00Z,Final,7,Final,7,FALSE,4,7,Buffalo Sabres,/api/v1/teams/7,2,26,Los Angeles Kings,/api/v1/teams/26,O2 Arena Berlin,/api/v1/venues/null,,/api/v1/game/2011020022/content,REG,2011-10-08
2011020010,/api/v1/game/2011020010/feed/live,R,20112012,2011-10-08T23:00:00Z,Final,7,Final,7,FALSE,1,14,Tampa Bay Lightning,/api/v1/teams/14,4,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2011020010/content,REG,2011-10-08
2011020011,/api/v1/game/2011020011/feed/live,R,20112012,2011-10-08T23:00:00Z,Final,7,Final,7,FALSE,5,9,Ottawa Senators,/api/v1/teams/9,6,10,Toronto Maple Leafs,/api/v1/teams/10,Air Canada Centre,/api/v1/venues/5015,5015,/api/v1/game/2011020011/content,REG,2011-10-08
2011020012,/api/v1/game/2011020012/feed/live,R,20112012,2011-10-08T23:00:00Z,Final,7,Final,7,FALSE,3,4,Philadelphia Flyers,/api/v1/teams/4,0,1,New Jersey Devils,/api/v1/teams/1,Prudential Center,/api/v1/venues/null,,/api/v1/game/2011020012/content,REG,2011-10-08
2011020013,/api/v1/game/2011020013/feed/live,R,20112012,2011-10-08T23:00:00Z,Final,7,Final,7,FALSE,3,12,Carolina Hurricanes,/api/v1/teams/12,4,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,,/api/v1/game/2011020013/content,REG,2011-10-08
2011020015,/api/v1/game/2011020015/feed/live,R,20112012,2011-10-09T00:00:00Z,Final,7,Final,7,FALSE,4,18,Nashville Predators,/api/v1/teams/18,2,19,St. Louis Blues,/api/v1/teams/19,Scottrade Center,/api/v1/venues/null,,/api/v1/game/2011020015/content,REG,2011-10-09
2011020016,/api/v1/game/2011020016/feed/live,R,20112012,2011-10-09T00:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,4,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2011020016/content,REG,2011-10-09
2011020014,/api/v1/game/2011020014/feed/live,R,20112012,2011-10-09T00:00:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,0,2,New York Islanders,/api/v1/teams/2,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,,/api/v1/game/2011020014/content,REG,2011-10-09
2011020017,/api/v1/game/2011020017/feed/live,R,20112012,2011-10-09T00:30:00Z,Final,7,Final,7,FALSE,2,25,Dallas Stars,/api/v1/teams/25,5,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,5092,/api/v1/game/2011020017/content,REG,2011-10-09
2011020018,/api/v1/game/2011020018/feed/live,R,20112012,2011-10-09T01:00:00Z,Final,7,Final,7,FALSE,3,17,Detroit Red Wings,/api/v1/teams/17,0,21,Colorado Avalanche,/api/v1/teams/21,Pepsi Center,/api/v1/venues/null,,/api/v1/game/2011020018/content,REG,2011-10-09
2011020019,/api/v1/game/2011020019/feed/live,R,20112012,2011-10-09T02:00:00Z,Final,7,Final,7,FALSE,5,5,Pittsburgh Penguins,/api/v1/teams/5,3,20,Calgary Flames,/api/v1/teams/20,Scotiabank Saddledome,/api/v1/venues/5075,5075,/api/v1/game/2011020019/content,REG,2011-10-09
2011020021,/api/v1/game/2011020021/feed/live,R,20112012,2011-10-09T02:30:00Z,Final,7,Final,7,FALSE,3,27,Phoenix Coyotes,/api/v1/teams/27,6,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,,/api/v1/game/2011020021/content,REG,2011-10-09
2011020023,/api/v1/game/2011020023/feed/live,R,20112012,2011-10-09T21:00:00Z,Final,7,Final,7,FALSE,5,8,Montréal Canadiens,/api/v1/teams/8,1,52,Winnipeg Jets,/api/v1/teams/52,MTS Centre,/api/v1/venues/null,,/api/v1/game/2011020023/content,REG,2011-10-09
2011020024,/api/v1/game/2011020024/feed/live,R,20112012,2011-10-10T01:00:00Z,Final,7,Final,7,FALSE,1,5,Pittsburgh Penguins,/api/v1/teams/5,2,22,Edmonton Oilers,/api/v1/teams/22,Rexall Place,/api/v1/venues/5072,5072,/api/v1/game/2011020024/content,REG,2011-10-10
2011020025,/api/v1/game/2011020025/feed/live,R,20112012,2011-10-10T17:00:00Z,Final,7,Final,7,FALSE,1,21,Colorado Avalanche,/api/v1/teams/21,0,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2011020025/content,REG,2011-10-10
2011020026,/api/v1/game/2011020026/feed/live,R,20112012,2011-10-10T17:00:00Z,Final,7,Final,7,FALSE,2,12,Carolina Hurricanes,/api/v1/teams/12,4,1,New Jersey Devils,/api/v1/teams/1,Prudential Center,/api/v1/venues/null,,/api/v1/game/2011020026/content,REG,2011-10-10
2011020027,/api/v1/game/2011020027/feed/live,R,20112012,2011-10-10T17:00:00Z,Final,7,Final,7,FALSE,1,30,Minnesota Wild,/api/v1/teams/30,2,2,New York Islanders,/api/v1/teams/2,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,,/api/v1/game/2011020027/content,REG,2011-10-10
2011020028,/api/v1/game/2011020028/feed/live,R,20112012,2011-10-10T18:00:00Z,Final,7,Final,7,FALSE,2,20,Calgary Flames,/api/v1/teams/20,5,19,St. Louis Blues,/api/v1/teams/19,Scottrade Center,/api/v1/venues/null,,/api/v1/game/2011020028/content,REG,2011-10-10
2011020031,/api/v1/game/2011020031/feed/live,R,20112012,2011-10-10T22:00:00Z,Final,7,Final,7,FALSE,1,27,Phoenix Coyotes,/api/v1/teams/27,2,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2011020031/content,REG,2011-10-10
2011020029,/api/v1/game/2011020029/feed/live,R,20112012,2011-10-10T23:00:00Z,Final,7,Final,7,FALSE,5,14,Tampa Bay Lightning,/api/v1/teams/14,6,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,,/api/v1/game/2011020029/content,REG,2011-10-10
2011020030,/api/v1/game/2011020030/feed/live,R,20112012,2011-10-10T23:00:00Z,Final,7,Final,7,FALSE,3,23,Vancouver Canucks,/api/v1/teams/23,2,29,Columbus Blue Jackets,/api/v1/teams/29,Nationwide Arena,/api/v1/venues/5059,5059,/api/v1/game/2011020030/content,REG,2011-10-10
2011020032,/api/v1/game/2011020032/feed/live,R,20112012,2011-10-11T23:30:00Z,Final,7,Final,7,FALSE,2,13,Florida Panthers,/api/v1/teams/13,4,5,Pittsburgh Penguins,/api/v1/teams/5,CONSOL Energy Center,/api/v1/venues/null,,/api/v1/game/2011020032/content,REG,2011-10-11
2011020033,/api/v1/game/2011020033/feed/live,R,20112012,2011-10-11T23:30:00Z,Final,7,Final,7,FALSE,3,30,Minnesota Wild,/api/v1/teams/30,4,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,,/api/v1/game/2011020033/content,REG,2011-10-11
2011020034,/api/v1/game/2011020034/feed/live,R,20112012,2011-10-12T23:00:00Z,Final,7,Final,7,FALSE,3,21,Colorado Avalanche,/api/v1/teams/21,2,29,Columbus Blue Jackets,/api/v1/teams/29,Nationwide Arena,/api/v1/venues/5059,5059,/api/v1/game/2011020034/content,REG,2011-10-12
2011020035,/api/v1/game/2011020035/feed/live,R,20112012,2011-10-12T23:30:00Z,Final,7,Final,7,FALSE,4,23,Vancouver Canucks,/api/v1/teams/23,5,4,Philadelphia Flyers,/api/v1/teams/4,Wells Fargo Center,/api/v1/venues/5096,5096,/api/v1/game/2011020035/content,REG,2011-10-12
2011020036,/api/v1/game/2011020036/feed/live,R,20112012,2011-10-12T23:30:00Z,Final,7,Final,7,FALSE,2,6,Boston Bruins,/api/v1/teams/6,3,12,Carolina Hurricanes,/api/v1/teams/12,RBC Center,/api/v1/venues/null,,/api/v1/game/2011020036/content,REG,2011-10-12
2011020037,/api/v1/game/2011020037/feed/live,R,20112012,2011-10-13T23:00:00Z,Final,7,Final,7,FALSE,1,26,Los Angeles Kings,/api/v1/teams/26,2,1,New Jersey Devils,/api/v1/teams/1,Prudential Center,/api/v1/venues/null,,/api/v1/game/2011020037/content,REG,2011-10-13
2011020038,/api/v1/game/2011020038/feed/live,R,20112012,2011-10-13T23:00:00Z,Final,7,Final,7,FALSE,1,14,Tampa Bay Lightning,/api/v1/teams/14,5,2,New York Islanders,/api/v1/teams/2,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,,/api/v1/game/2011020038/content,REG,2011-10-13
2011020039,/api/v1/game/2011020039/feed/live,R,20112012,2011-10-13T23:00:00Z,Final,7,Final,7,FALSE,3,15,Washington Capitals,/api/v1/teams/15,2,5,Pittsburgh Penguins,/api/v1/teams/5,CONSOL Energy Center,/api/v1/venues/null,,/api/v1/game/2011020039/content,REG,2011-10-13
2011020040,/api/v1/game/2011020040/feed/live,R,20112012,2011-10-13T23:30:00Z,Final,7,Final,7,FALSE,4,20,Calgary Flames,/api/v1/teams/20,1,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,,/api/v1/game/2011020040/content,REG,2011-10-13
2011020041,/api/v1/game/2011020041/feed/live,R,20112012,2011-10-13T23:30:00Z,Final,7,Final,7,FALSE,7,21,Colorado Avalanche,/api/v1/teams/21,1,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,,/api/v1/game/2011020041/content,REG,2011-10-13
2011020043,/api/v1/game/2011020043/feed/live,R,20112012,2011-10-14T00:00:00Z,Final,7,Final,7,FALSE,5,27,Phoenix Coyotes,/api/v1/teams/27,2,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,5030,/api/v1/game/2011020043/content,REG,2011-10-14
2011020044,/api/v1/game/2011020044/feed/live,R,20112012,2011-10-14T00:00:00Z,Final,7,Final,7,FALSE,1,22,Edmonton Oilers,/api/v1/teams/22,2,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2011020044/content,REG,2011-10-14
2011020042,/api/v1/game/2011020042/feed/live,R,20112012,2011-10-14T00:00:00Z,Final,7,Final,7,FALSE,0,23,Vancouver Canucks,/api/v1/teams/23,2,17,Detroit Red Wings,/api/v1/teams/17,Joe Louis Arena,/api/v1/venues/5047,5047,/api/v1/game/2011020042/content,REG,2011-10-14
2011020045,/api/v1/game/2011020045/feed/live,R,20112012,2011-10-14T00:30:00Z,Final,7,Final,7,FALSE,3,52,Winnipeg Jets,/api/v1/teams/52,4,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,5092,/api/v1/game/2011020045/content,REG,2011-10-14
2011020046,/api/v1/game/2011020046/feed/live,R,20112012,2011-10-14T00:30:00Z,Final,7,Final,7,FALSE,2,19,St. Louis Blues,/api/v1/teams/19,3,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2011020046/content,REG,2011-10-14
2011020047,/api/v1/game/2011020047/feed/live,R,20112012,2011-10-14T23:30:00Z,Final,7,Final,7,FALSE,4,12,Carolina Hurricanes,/api/v1/teams/12,3,7,Buffalo Sabres,/api/v1/teams/7,First Niagara Center,/api/v1/venues/null,,/api/v1/game/2011020047/content,REG,2011-10-14
2011020048,/api/v1/game/2011020048/feed/live,R,20112012,2011-10-15T02:00:00Z,Final,7,Final,7,FALSE,0,28,San Jose Sharks,/api/v1/teams/28,1,24,Anaheim Ducks,/api/v1/teams/24,Honda Center,/api/v1/venues/5046,5046,/api/v1/game/2011020048/content,REG,2011-10-15
2011020055,/api/v1/game/2011020055/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,4,27,Phoenix Coyotes,/api/v1/teams/27,Jobing.com Arena,/api/v1/venues/null,,/api/v1/game/2011020055/content,REG,2011-10-15
2011020049,/api/v1/game/2011020049/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,2,20,Calgary Flames,/api/v1/teams/20,3,10,Toronto Maple Leafs,/api/v1/teams/10,Air Canada Centre,/api/v1/venues/5015,5015,/api/v1/game/2011020049/content,REG,2011-10-15
2011020050,/api/v1/game/2011020050/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,6,21,Colorado Avalanche,/api/v1/teams/21,5,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,,/api/v1/game/2011020050/content,REG,2011-10-15
2011020051,/api/v1/game/2011020051/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,2,3,New York Rangers,/api/v1/teams/3,4,2,New York Islanders,/api/v1/teams/2,Nassau Veterans Memorial Coliseum,/api/v1/venues/null,,/api/v1/game/2011020051/content,REG,2011-10-15
2011020052,/api/v1/game/2011020052/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,3,26,Los Angeles Kings,/api/v1/teams/26,2,4,Philadelphia Flyers,/api/v1/teams/4,Wells Fargo Center,/api/v1/venues/5096,5096,/api/v1/game/2011020052/content,REG,2011-10-15
2011020053,/api/v1/game/2011020053/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,2,5,Pittsburgh Penguins,/api/v1/teams/5,CONSOL Energy Center,/api/v1/venues/null,,/api/v1/game/2011020053/content,REG,2011-10-15
2011020054,/api/v1/game/2011020054/feed/live,R,20112012,2011-10-15T23:00:00Z,Final,7,Final,7,FALSE,1,9,Ottawa Senators,/api/v1/teams/9,2,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,,/api/v1/game/2011020054/content,REG,2011-10-15
2011020056,/api/v1/game/2011020056/feed/live,R,20112012,2011-10-15T23:30:00Z,Final,7,Final,7,FALSE,2,14,Tampa Bay Lightning,/api/v1/teams/14,3,13,Florida Panthers,/api/v1/teams/13,BankAtlantic Center,/api/v1/venues/null,,/api/v1/game/2011020056/content,REG,2011-10-15
2011020057,/api/v1/game/2011020057/feed/live,R,20112012,2011-10-16T00:00:00Z,Final,7,Final,7,FALSE,3,1,New Jersey Devils,/api/v1/teams/1,2,18,Nashville Predators,/api/v1/teams/18,Bridgestone Arena,/api/v1/venues/5030,5030,/api/v1/game/2011020057/content,REG,2011-10-16
2011020058,/api/v1/game/2011020058/feed/live,R,20112012,2011-10-16T00:00:00Z,Final,7,Final,7,FALSE,3,17,Detroit Red Wings,/api/v1/teams/17,2,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2011020058/content,REG,2011-10-16
2011020059,/api/v1/game/2011020059/feed/live,R,20112012,2011-10-16T00:00:00Z,Final,7,Final,7,FALSE,2,29,Columbus Blue Jackets,/api/v1/teams/29,4,25,Dallas Stars,/api/v1/teams/25,American Airlines Center,/api/v1/venues/5019,5019,/api/v1/game/2011020059/content,REG,2011-10-16
2011020060,/api/v1/game/2011020060/feed/live,R,20112012,2011-10-16T00:30:00Z,Final,7,Final,7,FALSE,3,6,Boston Bruins,/api/v1/teams/6,2,16,Chicago Blackhawks,/api/v1/teams/16,United Center,/api/v1/venues/5092,5092,/api/v1/game/2011020060/content,REG,2011-10-16
2011020062,/api/v1/game/2011020062/feed/live,R,20112012,2011-10-16T02:00:00Z,Final,7,Final,7,FALSE,4,19,St. Louis Blues,/api/v1/teams/19,2,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,,/api/v1/game/2011020062/content,REG,2011-10-16
2011020061,/api/v1/game/2011020061/feed/live,R,20112012,2011-10-16T02:00:00Z,Final,7,Final,7,FALSE,4,23,Vancouver Canucks,/api/v1/teams/23,3,22,Edmonton Oilers,/api/v1/teams/22,Rexall Place,/api/v1/venues/5072,5072,/api/v1/game/2011020061/content,REG,2011-10-16
2011020063,/api/v1/game/2011020063/feed/live,R,20112012,2011-10-17T00:00:00Z,Final,7,Final,7,FALSE,2,19,St. Louis Blues,/api/v1/teams/19,4,24,Anaheim Ducks,/api/v1/teams/24,Honda Center,/api/v1/venues/5046,5046,/api/v1/game/2011020063/content,REG,2011-10-17
2011020064,/api/v1/game/2011020064/feed/live,R,20112012,2011-10-17T23:00:00Z,Final,7,Final,7,FALSE,3,21,Colorado Avalanche,/api/v1/teams/21,2,10,Toronto Maple Leafs,/api/v1/teams/10,Air Canada Centre,/api/v1/venues/5015,5015,/api/v1/game/2011020064/content,REG,2011-10-17
2011020065,/api/v1/game/2011020065/feed/live,R,20112012,2011-10-17T23:30:00Z,Final,7,Final,7,FALSE,7,13,Florida Panthers,/api/v1/teams/13,4,14,Tampa Bay Lightning,/api/v1/teams/14,St. Pete Times Forum,/api/v1/venues/null,,/api/v1/game/2011020065/content,REG,2011-10-17
2011020066,/api/v1/game/2011020066/feed/live,R,20112012,2011-10-18T00:30:00Z,Final,7,Final,7,FALSE,1,5,Pittsburgh Penguins,/api/v1/teams/5,2,52,Winnipeg Jets,/api/v1/teams/52,MTS Centre,/api/v1/venues/null,,/api/v1/game/2011020066/content,REG,2011-10-18
2011020067,/api/v1/game/2011020067/feed/live,R,20112012,2011-10-18T01:30:00Z,Final,7,Final,7,FALSE,1,18,Nashville Predators,/api/v1/teams/18,3,22,Edmonton Oilers,/api/v1/teams/22,Rexall Place,/api/v1/venues/5072,5072,/api/v1/game/2011020067/content,REG,2011-10-18
2011020068,/api/v1/game/2011020068/feed/live,R,20112012,2011-10-18T02:30:00Z,Final,7,Final,7,FALSE,3,24,Anaheim Ducks,/api/v1/teams/24,2,28,San Jose Sharks,/api/v1/teams/28,HP Pavilion at San Jose,/api/v1/venues/null,,/api/v1/game/2011020068/content,REG,2011-10-18
2011020069,/api/v1/game/2011020069/feed/live,R,20112012,2011-10-18T23:00:00Z,Final,7,Final,7,FALSE,4,12,Carolina Hurricanes,/api/v1/teams/12,1,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2011020069/content,REG,2011-10-18
2011020070,/api/v1/game/2011020070/feed/live,R,20112012,2011-10-18T23:00:00Z,Final,7,Final,7,FALSE,0,13,Florida Panthers,/api/v1/teams/13,3,15,Washington Capitals,/api/v1/teams/15,Verizon Center,/api/v1/venues/null,,/api/v1/game/2011020070/content,REG,2011-10-18
2011020071,/api/v1/game/2011020071/feed/live,R,20112012,2011-10-18T23:00:00Z,Final,7,Final,7,FALSE,3,25,Dallas Stars,/api/v1/teams/25,2,29,Columbus Blue Jackets,/api/v1/teams/29,Nationwide Arena,/api/v1/venues/5059,5059,/api/v1/game/2011020071/content,REG,2011-10-18
2011020074,/api/v1/game/2011020074/feed/live,R,20112012,2011-10-18T23:30:00Z,Final,7,Final,7,FALSE,4,5,Pittsburgh Penguins,/api/v1/teams/5,2,30,Minnesota Wild,/api/v1/teams/30,Xcel Energy Center,/api/v1/venues/5098,5098,/api/v1/game/2011020074/content,REG,2011-10-18
2011020072,/api/v1/game/2011020072/feed/live,R,20112012,2011-10-18T23:30:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,1,8,Montréal Canadiens,/api/v1/teams/8,Centre Bell,/api/v1/venues/null,,/api/v1/game/2011020072/content,REG,2011-10-18
2011020073,/api/v1/game/2011020073/feed/live,R,20112012,2011-10-18T23:30:00Z,Final,7,Final,7,FALSE,7,4,Philadelphia Flyers,/api/v1/teams/4,2,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,,/api/v1/game/2011020073/content,REG,2011-10-18
2011020075,/api/v1/game/2011020075/feed/live,R,20112012,2011-10-19T01:30:00Z,Final,7,Final,7,FALSE,1,22,Edmonton Oilers,/api/v1/teams/22,2,20,Calgary Flames,/api/v1/teams/20,Scotiabank Saddledome,/api/v1/venues/5075,5075,/api/v1/game/2011020075/content,REG,2011-10-19
2011020076,/api/v1/game/2011020076/feed/live,R,20112012,2011-10-19T02:00:00Z,Final,7,Final,7,FALSE,4,3,New York Rangers,/api/v1/teams/3,0,23,Vancouver Canucks,/api/v1/teams/23,Rogers Arena,/api/v1/venues/5073,5073,/api/v1/game/2011020076/content,REG,2011-10-19
2011020077,/api/v1/game/2011020077/feed/live,R,20112012,2011-10-19T02:00:00Z,Final,7,Final,7,FALSE,5,16,Chicago Blackhawks,/api/v1/teams/16,2,27,Phoenix Coyotes,/api/v1/teams/27,Jobing.com Arena,/api/v1/venues/null,,/api/v1/game/2011020077/content,REG,2011-10-19
2011020078,/api/v1/game/2011020078/feed/live,R,20112012,2011-10-19T02:30:00Z,Final,7,Final,7,FALSE,0,19,St. Louis Blues,/api/v1/teams/19,5,26,Los Angeles Kings,/api/v1/teams/26,STAPLES Center,/api/v1/venues/5081,5081,/api/v1/game/2011020078/content,REG,2011-10-19
2011020079,/api/v1/game/2011020079/feed/live,R,20112012,2011-10-19T23:30:00Z,Final,7,Final,7,FALSE,3,52,Winnipeg Jets,/api/v1/teams/52,4,10,Toronto Maple Leafs,/api/v1/teams/10,Air Canada Centre,/api/v1/venues/5015,5015,/api/v1/game/2011020079/content,REG,2011-10-19
2011020080,/api/v1/game/2011020080/feed/live,R,20112012,2011-10-20T23:00:00Z,Final,7,Final,7,FALSE,2,10,Toronto Maple Leafs,/api/v1/teams/10,6,6,Boston Bruins,/api/v1/teams/6,TD Garden,/api/v1/venues/5085,5085,/api/v1/game/2011020080/content,REG,2011-10-20
2011020081,/api/v1/game/2011020081/feed/live,R,20112012,2011-10-20T23:00:00Z,Final,7,Final,7,FALSE,5,15,Washington Capitals,/api/v1/teams/15,2,4,Philadelphia Flyers,/api/v1/teams/4,Wells Fargo Center,/api/v1/venues/5096,5096,/api/v1/game/2011020081/content,REG,2011-10-20
2011020082,/api/v1/game/2011020082/feed/live,R,20112012,2011-10-20T23:00:00Z,Final,7,Final,7,FALSE,1,8,Montréal Canadiens,/api/v1/teams/8,3,5,Pittsburgh Penguins,/api/v1/teams/5,CONSOL Energy Center,/api/v1/venues/null,,/api/v1/game/2011020082/content,REG,2011-10-20
2011020083,/api/v1/game/2011020083/feed/live,R,20112012,2011-10-20T23:30:00Z,Final,7,Final,7,FALSE,1,52,Winnipeg Jets,/api/v1/teams/52,4,9,Ottawa Senators,/api/v1/teams/9,Scotiabank Place,/api/v1/venues/null,,/api/v1/game/2011020083/content,REG,2011-10-20
2011020084,/api/v1/game/2011020084/feed/live,R,20112012,2011-10-20T23:30:00Z,Final,7,Final,7,FALSE,1,2,New York Islanders,/api/v1/teams/2,4,14,Tampa Bay Lightning,/api/v1/teams/14,St. Pete Times Forum,/api/v1/venues/null,,/api/v1/game/2011020084/content,REG,2011-10-20
2011020085,/api/v1/game/2011020085/feed/live,R,20112012,2011-10-20T23:30:00Z,Final,7,Final,7,FALSE,3,7,Buffalo Sabres,/api/v1/teams/7,0,13,Florida Panthers,/api/v1/teams/13,BankAtlantic Center,/api/v1/venues/null,,/api/v1/game/2011020085/content,REG,2011-10-20
2011020086,/api/v1/game/2011020086/feed/live,R,20112012,2011-10-21T01:00:00Z,Final,7,Final,7,FALSE,3,16,Chicago Blackhawks,/api/v1/teams/16,1,21,Colorado Avalanche,/api/v1/teams/21,Pepsi Center,/api/v1/venues/null,,/api/v1/game/2011020086/content,REG,2011-10-21
2011020087,/api/v1/game/2011020087/feed/live,R,20112012,2011-10-21T01:30:00Z,Final,7,Final,7,FALSE,3,3,New York Rangers,/api/v1/teams/3,2,20,Calgary Flames,/api/v1/teams/20,Scotiabank Saddledome,/api/v1/venues/5075,5075,/api/v1/game/2011020087/content,REG,2011-10-21
2011020088,/api/v1/game/2011020088/feed/live,R,20112012,2011-10-21T01:30:00Z,Final,7,Final,7,FALSE,2,30,Minnesota Wild,/api/v1/teams/30,1,22,Edmonton Oilers,/api/v1/teams/22,Rexall Place,/api/v1/venues/5072,5072,/api/v1/game/2011020088/content,REG,2011-10-21
